Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTransferEpRet	StdTransferEpRet	MaxTransferEpRet	MinTransferEpRet	AverageRandomEpRet	StdRandomEpRet	MaxRandomEpRet	MinRandomEpRet	EpLen	TestEpLen	TransferEpLen	RandomEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
26	688.0363	21.053743	710.45776	653.7393	248.08745	71.724754	359.16177	163.92496	349.48837	192.35425	702.0939	154.04285	240.10905	36.023685	301.80707	190.15521	1000.0	351.2	526.0	334.7	103999	102.56366	23.714512	117.05176	-52.31461	102.56364	23.71526	117.08524	-78.24052	-2.0300584	2.5756614	24.992535	-12.016105	-103.636154	2.0647166	2651.439223051071
27	600.5068	157.39261	714.0393	330.64694	647.6939	68.53047	700.4955	526.6684	598.11145	104.58271	700.60736	414.95306	616.6829	88.10092	699.19257	452.31525	881.0	923.3	851.4	881.7	107999	103.58186	23.44927	118.39807	-49.42371	103.58209	23.446749	119.07643	-31.237381	-2.060426	2.5662072	27.354042	-14.330639	-104.624626	2.2991848	2759.7027564048767
28	691.7799	17.388557	718.6202	672.5406	326.8106	177.37901	696.90405	189.53384	304.2794	119.690895	525.47156	163.6577	334.286	111.31119	474.71783	199.86603	1000.0	443.0	419.1	460.8	111999	104.56201	23.178642	119.189415	-61.260143	104.56186	23.177263	118.98652	-40.32464	-2.1016965	2.5387018	25.673122	-15.87831	-105.60417	2.3003619	2850.760104417801
29	695.0414	16.370045	719.2446	673.51575	695.33594	88.708755	796.01306	568.05237	464.63617	195.61288	795.415	210.68129	609.87366	76.547165	751.578	529.1163	1000.0	925.2	620.9	863.4	115999	105.68986	22.619421	121.03921	-66.95996	105.68988	22.620148	120.15112	-29.588177	-2.1588712	2.539344	24.29759	-14.592119	-106.71228	2.0972362	2955.4240715503693
30	675.70844	6.338139	682.4821	667.2314	418.64838	183.82896	761.1731	211.75407	616.5973	173.8155	756.9539	250.83429	397.707	127.94013	666.8383	226.35455	1000.0	562.7	828.4	524.1	119999	106.50169	22.396667	120.957954	-63.347237	106.5018	22.398748	120.60769	-86.88344	-2.20134	2.5127752	27.048756	-12.521294	-107.52454	2.2317994	3055.250724554062
31	706.75024	10.139343	720.3196	691.75104	599.82434	110.38469	775.2196	455.40915	495.79922	111.959114	698.7608	316.1627	579.8791	129.0089	735.06244	358.0306	1000.0	810.3	675.9	800.7	123999	107.30045	22.312662	121.04819	-43.168888	107.30058	22.313665	121.44367	-50.591118	-2.219672	2.5006976	29.787329	-15.982825	-108.30792	2.180022	3160.503441810608
32	708.158	3.9875727	712.8952	702.43085	668.45447	128.9569	798.3159	474.68442	580.15344	85.32164	718.57544	450.2211	550.7609	109.08263	795.6711	413.75967	1000.0	870.5	765.6	715.1	127999	108.20301	21.978605	121.88887	-48.87722	108.20312	21.976637	122.08146	-81.91431	-2.292697	2.4673357	27.038511	-14.777965	-109.19928	2.0040414	3264.5341687202454
33	702.5355	16.504917	727.5639	681.6661	609.76263	109.192604	795.4575	451.0255	641.4489	142.06572	797.567	415.2454	728.68097	104.05546	795.8637	514.3889	1000.0	771.7	808.3	918.9	131999	108.99562	21.805271	122.14786	-43.83608	108.99563	21.808548	122.32761	-119.337234	-2.313737	2.4689178	33.49274	-12.171338	-109.99197	2.0183575	3371.116940021515
34	721.739	18.261343	742.42786	693.2053	733.7938	60.105446	800.2478	613.8854	697.6664	86.80583	799.73193	574.729	724.1846	78.75799	798.7906	596.9031	1000.0	979.0	945.3	956.4	135999	109.63604	21.561369	123.37771	-99.827835	109.63611	21.558716	124.74341	-68.11697	-2.3458347	2.4007275	29.61464	-12.172362	-110.59595	1.9412537	3483.548815727234
35	718.4612	9.366738	730.1344	704.9185	664.2794	79.394356	796.9156	546.0921	644.15137	62.514812	796.0788	567.97424	699.3913	72.342766	792.9665	595.41925	1000.0	1000.0	1000.0	1000.0	139999	110.20678	21.589422	125.17207	-72.745544	110.20698	21.5888	125.957855	-62.339016	-2.3491023	2.4220438	28.457523	-12.553904	-111.18253	1.973243	3596.151379585266
36	725.52985	22.204298	747.85425	698.13464	679.3552	60.929226	797.645	568.7797	646.17206	60.079006	726.6233	575.032	704.37445	71.78612	796.09827	576.0454	1000.0	1000.0	999.9	1000.0	143999	111.13083	20.792633	127.89043	-35.185936	111.1309	20.794437	127.48825	-73.96729	-2.3950064	2.3921711	29.429663	-13.544283	-112.09375	1.8447385	3709.237436056137
37	734.3927	14.783517	753.13336	712.4331	588.368	88.070366	797.2034	472.6251	634.93787	116.77101	797.7499	465.74866	590.46783	97.025475	700.58453	464.30585	1000.0	841.0	889.2	854.7	147999	111.7598	20.718271	129.08556	-70.956696	111.75999	20.717543	125.42807	-60.98111	-2.405232	2.3651378	32.37171	-12.726394	-112.69647	1.956122	3816.525921344757
38	603.29517	185.42982	717.4725	282.4359	588.0708	131.6979	797.74335	397.15845	645.53876	141.29044	797.4412	357.0939	645.6283	115.14816	795.0685	435.63907	879.75	866.5	947.1	957.2	151999	112.15381	20.91346	125.54706	-64.15351	112.15398	20.913843	126.02201	-91.75211	-2.420701	2.3523786	25.37256	-13.22358	-113.08115	1.8729414	3927.620852470398
39	715.63354	8.038464	728.5456	706.45355	718.68646	93.44591	796.52686	576.8179	699.2739	100.183334	800.79504	564.7853	713.20526	90.68355	800.20074	559.9027	1000.0	1000.0	1000.0	1000.0	155999	112.63176	20.759247	125.9238	-91.10038	112.63207	20.757088	125.89276	-60.45467	-2.4259202	2.3412492	29.973759	-12.356617	-113.552376	1.8230253	4041.9653220176697
40	709.1018	22.140087	741.0473	679.624	596.88293	68.34293	795.38055	560.5462	612.9286	70.24938	797.27765	535.269	628.45764	84.80543	799.6508	579.0522	1000.0	1000.0	1000.0	1000.0	159999	113.18811	20.436758	125.70924	-64.00655	113.18833	20.43545	125.88336	-73.77748	-2.445359	2.3300488	24.719715	-12.9762535	-114.1065	1.9705427	4154.349959850311
41	740.64124	18.348005	768.22174	722.0358	677.8559	91.92392	798.3167	480.29224	628.9601	68.56895	798.0479	565.6421	668.2367	65.98466	792.9077	575.01105	1000.0	970.4	1000.0	1000.0	163999	113.62819	20.322075	136.43388	-66.75797	113.62815	20.321499	129.1912	-62.13543	-2.4559026	2.3322005	25.027058	-15.072147	-114.55033	1.7847742	4270.274429798126
