Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTransferEpRet	StdTransferEpRet	MaxTransferEpRet	MinTransferEpRet	AverageRandomEpRet	StdRandomEpRet	MaxRandomEpRet	MinRandomEpRet	EpLen	TestEpLen	TransferEpLen	RandomEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
42	1827.6003	50.08882	1883.8856	1775.0061	1783.2112	7.2816744	1795.3323	1767.7882	1766.0227	115.848915	1984.3431	1636.0715	1764.4701	15.705689	1785.8567	1727.6154	1000.0	1000.0	1000.0	1000.0	167999	138.49847	26.772783	176.27757	-81.15136	138.49841	26.774143	177.94702	-48.838066	0.2792584	1.7666777	27.163828	-11.524256	-139.24208	6.1072464	4239.463410615921
43	1852.3308	41.42439	1880.9264	1781.0658	2041.3826	12.7247505	2056.4844	2017.8536	2016.3024	133.22322	2163.989	1734.292	2023.4313	15.53419	2038.4244	1985.3925	1000.0	1000.0	1000.0	1000.0	171999	139.72083	26.893293	177.32304	-46.08453	139.72076	26.892887	180.54861	-56.31719	0.32883018	1.7445823	23.621422	-11.756624	-140.48006	6.3058963	4340.570705652237
44	1567.862	621.27356	1908.1805	326.38797	1888.2087	7.482738	1901.845	1875.7662	1905.683	124.56194	2134.1577	1697.0111	1904.3064	11.913979	1922.2872	1884.7971	841.0	1000.0	1000.0	1000.0	175999	140.95581	26.959734	178.73999	-125.06898	140.95607	26.959341	181.97266	-104.72322	0.32452208	1.7585136	22.20623	-12.976435	-141.66997	5.9954567	4444.8579177856445
45	1903.3682	39.406376	1965.1758	1858.9576	2019.8684	12.958452	2038.6658	2000.2034	1961.0154	144.11755	2060.5837	1555.1393	2037.6035	14.465901	2068.7312	2015.8875	1000.0	1000.0	973.9	1000.0	179999	142.15872	27.001081	179.42404	-75.11119	142.15877	27.00052	179.89053	-79.366516	0.323075	1.7545744	21.960045	-11.235136	-142.89865	6.1952276	4547.668919324875
46	1867.5137	20.65847	1890.4481	1835.4144	2037.877	10.790616	2050.6912	2015.0056	1980.209	116.79543	2147.203	1802.6302	2025.1943	17.959421	2042.592	1979.9135	1000.0	1000.0	1000.0	1000.0	183999	143.43542	27.02882	180.81323	-70.16224	143.43549	27.029888	180.80943	-131.38959	0.3499386	1.7667273	21.775585	-12.0831785	-144.14012	6.0956717	4648.100961446762
47	1651.6266	334.67032	1869.1531	987.4634	2039.7263	10.241126	2049.3281	2013.7651	1965.1748	95.49745	2090.5989	1809.3452	2031.0647	8.250943	2046.9066	2020.3755	909.4	1000.0	1000.0	1000.0	187999	144.7074	26.85467	181.0997	-63.306965	144.7073	26.853193	180.95831	-82.78477	0.3217017	1.7719766	28.667938	-11.933166	-145.41502	6.3035607	4749.79231095314
48	1914.9934	35.834522	1943.4437	1855.5016	1967.1416	30.483086	2015.1383	1912.8788	1948.3909	132.70473	2148.5886	1754.8793	1933.235	21.029211	1963.6863	1904.1699	1000.0	1000.0	1000.0	1000.0	191999	145.61137	26.972525	182.04741	-69.68459	145.61115	26.974825	183.20177	-75.42387	0.332755	1.7356408	29.922476	-11.355027	-146.28107	6.321512	4851.126144647598
49	1705.5798	439.50482	1983.8604	944.9256	2127.454	8.319819	2137.6294	2113.9275	1939.1533	402.308	2215.6963	758.6948	2124.3716	16.90051	2154.458	2088.408	871.25	1000.0	935.5	1000.0	195999	146.57925	26.774042	187.25189	-65.01103	146.57909	26.772467	186.84863	-72.2699	0.33727533	1.7449917	27.09659	-11.515364	-147.227	6.1159697	4953.291848421097
50	1694.9711	494.26804	2002.0197	708.59296	2047.8838	8.4649315	2059.8032	2031.879	1971.4211	76.0986	2104.0154	1856.7657	2031.8577	12.119437	2048.5637	2005.208	873.2	1000.0	1000.0	1000.0	199999	147.35144	26.74961	187.17874	-49.226818	147.35172	26.749163	186.88213	-84.143326	0.38392413	1.7449237	20.310307	-11.404669	-148.01527	7.326315	5056.332674026489
51	1834.9961	106.27742	1942.634	1658.3387	2090.8247	10.6074	2112.008	2075.8354	2052.623	74.041176	2148.93	1915.2118	2089.606	11.603051	2108.8652	2074.5144	979.0	1000.0	1000.0	1000.0	203999	148.08105	26.802338	188.04639	-70.80396	148.08084	26.798683	187.6413	-42.343513	0.3607109	1.729588	25.326704	-13.316467	-148.72577	6.7603855	5161.838587999344
52	1932.8773	48.37894	2001.267	1883.4567	2042.3353	8.558435	2057.7004	2027.506	2053.9165	65.191956	2199.6912	1951.7439	2050.225	8.359013	2066.0476	2036.9766	1000.0	1000.0	1000.0	1000.0	207999	148.54521	27.102757	188.49359	-47.920612	148.54555	27.09968	188.2656	-48.418423	0.3494971	1.747533	25.97733	-12.6920395	-149.16972	7.3193445	5265.943674564362
53	1905.968	21.028658	1933.371	1874.4526	2043.7975	5.861816	2056.654	2035.1864	2003.988	47.855274	2066.4568	1921.4125	2046.0283	7.313789	2061.598	2037.4594	1000.0	1000.0	1000.0	1000.0	211999	149.21568	27.018242	187.95047	-40.23808	149.2154	27.016384	187.94292	-41.654938	0.3222444	1.7562627	27.906094	-14.0747795	-149.81085	6.4965105	5368.372186422348
54	1950.607	20.176113	1983.9867	1932.9386	2185.937	9.209356	2196.3582	2171.192	2103.065	66.18485	2221.5479	2006.7373	2167.4578	13.306734	2183.139	2141.9768	1000.0	1000.0	1000.0	1000.0	215999	150.05077	26.739746	188.6572	-58.017765	150.05	26.73745	188.91891	-110.49587	0.33916003	1.7555335	20.606768	-11.541752	-150.66174	6.431993	5472.478080272675
55	1945.5256	23.331886	1981.8214	1919.5978	2068.934	7.6064105	2083.502	2058.2861	2002.2806	59.4354	2113.1384	1891.5266	2079.389	5.6981235	2087.245	2069.9011	1000.0	1000.0	1000.0	1000.0	219999	150.71635	26.546772	189.00935	-52.756203	150.71657	26.548304	188.34273	-64.203636	0.37164208	1.7530068	30.388165	-11.626211	-151.29504	6.991015	5576.736932754517
56	2013.352	24.815945	2055.2012	1992.8855	2001.7369	5.440731	2010.057	1991.9098	2038.9998	96.435005	2153.8252	1848.0865	2007.5735	7.654595	2023.4557	1998.5331	1000.0	1000.0	1000.0	1000.0	223999	151.37177	26.605597	189.33057	-66.75208	151.3716	26.604393	189.84996	-90.834595	0.38478047	1.7346224	21.951174	-13.304279	-151.95047	6.849426	5683.846412420273
57	2004.1301	39.86623	2053.698	1944.3148	2104.004	6.465137	2111.6401	2091.0137	2110.786	58.023064	2198.467	2029.376	2099.808	13.907659	2120.943	2079.6333	1000.0	1000.0	1000.0	1000.0	227999	151.93956	26.704885	190.87465	-80.635925	151.93938	26.70424	190.17052	-68.79486	0.35811684	1.769283	24.4938	-13.753289	-152.51678	6.5747137	5784.862829208374
58	2038.0131	41.362392	2070.6257	1969.3174	2133.1697	4.5995717	2138.248	2123.1003	2147.465	81.03141	2277.9001	2013.1472	2143.49	8.423464	2155.406	2129.2336	1000.0	1000.0	1000.0	1000.0	231999	152.87692	26.21945	189.99196	-89.295105	152.87685	26.2173	190.38371	-71.00634	0.35903925	1.7527177	22.946854	-11.696442	-153.40294	6.1058536	5889.39434671402
59	2009.4043	21.286911	2045.3854	1989.9822	2129.058	5.162502	2135.0068	2121.0142	2123.7395	87.30185	2266.0417	1941.9089	2128.8386	12.811041	2142.8745	2093.8706	1000.0	1000.0	1000.0	1000.0	235999	153.20135	26.59573	191.31186	-56.174103	153.20068	26.598015	191.21072	-90.2808	0.3845816	1.7770588	21.70341	-11.520309	-153.71887	6.712529	5990.4640436172485
60	2001.8135	17.89883	2021.7172	1979.8066	2127.309	21.50916	2158.238	2091.3936	2093.718	93.66836	2246.9229	1925.8257	2130.4143	14.428739	2155.4363	2108.3064	1000.0	1000.0	1000.0	1000.0	239999	153.68614	26.615993	191.50839	-56.43853	153.68622	26.609869	190.74466	-47.15728	0.38074785	1.7688516	17.822767	-10.868406	-154.2181	6.2697988	6092.668556928635
