Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTransferEpRet	StdTransferEpRet	MaxTransferEpRet	MinTransferEpRet	AverageRandomEpRet	StdRandomEpRet	MaxRandomEpRet	MinRandomEpRet	AverageAdvEpRet	StdAdvEpRet	MaxAdvEpRet	MinAdvEpRet	EpLen	TestEpLen	TransferEpLen	RandomEpLen	AdvEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
58	683.67957	50.922462	750.6117	615.9122	798.28284	36.28431	862.5366	710.33093	808.44385	38.79505	897.8879	727.5602	180.29758	49.762207	233.96333	126.1024	795.5989	46.950657	868.7418	709.4027	1000.0	1000.0	1000.0	1000.0	1000.0	231999	148.57156	9.484362	170.52283	-62.209816	148.5694	9.464818	168.81442	-59.75154	-4.9282017	1.2056445	22.297813	-13.326189	-149.4163	3.450136	8566.170248746872
59	643.6493	43.014187	715.8956	605.29254	722.5769	31.874388	796.46185	691.5563	719.88824	57.325363	805.05817	625.39624	316.7724	28.372889	330.8511	233.61578	735.86456	44.66182	806.57117	700.95294	1000.0	1000.0	1000.0	1000.0	1000.0	235999	148.69911	9.484636	169.75153	-79.97042	148.69981	9.486617	169.07106	-71.4776	-4.9358864	1.193379	25.83745	-12.459865	-149.5497	2.7697237	8718.496299266815
60	702.5716	9.885593	711.12054	686.8265	740.87604	38.58681	794.2704	702.9191	736.2825	40.285877	796.36505	698.3668	140.13089	28.567114	205.71178	122.60841	727.202	28.688004	779.6147	701.2057	1000.0	1000.0	1000.0	1000.0	1000.0	239999	149.0116	9.52797	170.16817	-70.97518	149.01254	9.531089	169.7275	-86.18946	-4.958192	1.1972958	42.05522	-14.403801	-149.8875	2.1039321	8872.970797777176
61	653.40497	40.502274	697.7459	597.2838	739.97253	46.523624	798.45123	673.9167	733.7551	43.087727	800.3737	662.92053	395.24887	37.156628	443.14514	325.99948	748.5888	50.846138	796.1601	662.42755	1000.0	1000.0	1000.0	1000.0	1000.0	243999	149.22359	9.493442	170.39436	-109.08632	149.22623	9.4835	169.78595	-37.926586	-4.9585214	1.1937788	23.270763	-12.641678	-150.08006	2.5740337	9024.093189954758
62	657.23834	56.83537	707.1669	567.4331	687.7403	78.35654	806.70276	597.341	740.69885	89.12342	894.0546	598.44684	283.15314	48.79611	339.80508	209.10654	657.15063	78.78417	798.0143	596.5142	1000.0	1000.0	1000.0	1000.0	1000.0	247999	149.57477	9.634291	170.60513	-64.34618	149.57317	9.642738	170.29929	-122.046646	-4.9444814	1.1925443	37.385887	-11.673245	-150.40244	2.924075	9175.695732831955
63	608.2334	74.55407	706.0005	521.0127	754.3554	54.91353	807.4108	650.115	754.03644	48.249733	812.5587	655.10455	134.34329	24.20608	196.3181	114.57861	757.0177	68.57873	840.3069	639.45264	1000.0	1000.0	1000.0	957.5	1000.0	251999	149.9649	9.641526	171.48495	-72.963425	149.96375	9.63401	170.94286	-66.18423	-4.96094	1.1726477	33.19882	-13.329708	-150.8166	2.4574742	9326.402660608292
64	644.6612	36.001133	695.37256	593.5607	738.09015	74.03468	864.4372	616.532	739.837	79.660576	826.7079	616.1846	336.8776	11.132937	365.42188	325.61148	736.96765	52.35283	806.9337	632.7858	1000.0	1000.0	1000.0	1000.0	1000.0	255999	150.18782	9.7277	172.08559	-97.25603	150.18657	9.708146	171.5728	-109.622665	-4.9627814	1.2159739	29.95807	-12.212296	-151.04631	2.428704	9478.410803556442
65	622.5466	30.998686	665.2012	580.3028	724.1881	47.432507	799.2968	644.982	726.3366	77.81687	815.1722	590.61035	312.91174	97.03922	442.31805	179.91994	737.26	50.072098	810.80304	636.47345	1000.0	1000.0	1000.0	1000.0	1000.0	259999	150.42497	9.741412	172.02892	-96.385956	150.42474	9.721164	172.28592	-60.686543	-4.949835	1.2249106	32.709564	-12.530639	-151.27003	2.6028023	9627.153720378876
66	648.41644	44.059155	699.1169	577.9449	820.13586	46.595	896.39636	723.0242	789.02185	62.111916	865.48236	647.99634	320.60403	52.943695	400.1082	235.74937	816.9989	45.150013	898.1223	726.31555	1000.0	1000.0	1000.0	1000.0	1000.0	263999	150.77054	9.842044	171.97816	-63.70749	150.76949	9.852584	172.34753	-93.17548	-4.9552155	1.2242274	37.00035	-12.884756	-151.62766	2.7711236	9780.049308538437
67	687.45013	16.398285	700.74506	659.6687	797.69836	61.795315	895.9924	709.2656	749.4155	40.844006	808.22174	706.1143	258.88733	38.234566	330.31772	196.80804	755.87756	71.18792	903.6291	707.59033	1000.0	1000.0	1000.0	1000.0	1000.0	267999	150.84373	9.949821	172.2335	-69.92065	150.84074	9.944877	172.51012	-74.78543	-4.9382973	1.2572765	27.04038	-12.809032	-151.67874	2.312147	9934.769782304764
68	661.492	40.220375	699.2784	595.8968	618.885	20.639406	660.62195	602.81793	615.0756	13.0023575	639.79407	603.91315	324.91013	5.4065614	328.166	309.13702	631.16876	38.614914	700.4551	602.35986	1000.0	1000.0	1000.0	1000.0	1000.0	271999	150.84079	9.936041	172.29549	-56.551258	150.83965	9.921798	172.6083	-40.39353	-4.941993	1.2079946	25.060446	-14.684708	-151.64406	2.944431	10087.4128074646
69	625.1129	30.178106	668.0896	582.77075	764.12384	60.357452	832.7588	647.7179	741.2821	104.34923	900.2022	576.14905	303.69574	25.766157	328.18048	246.09927	818.70026	59.619457	901.1822	702.26465	1000.0	1000.0	1000.0	1000.0	1000.0	275999	150.80031	9.949422	171.74576	-77.4277	150.79712	9.955635	172.51505	-139.44554	-4.9125457	1.2004625	25.652414	-12.619039	-151.59978	2.8817003	10248.046241998672
70	637.78503	18.055113	660.14594	610.1879	694.6549	29.092628	720.1162	613.1329	693.2615	42.428596	782.62585	612.02576	288.22858	24.859102	323.90872	241.956	704.2975	11.553115	712.8138	671.74744	1000.0	1000.0	1000.0	1000.0	1000.0	279999	150.80544	9.995123	171.54066	-56.823574	150.80356	10.002061	172.62553	-134.93124	-4.953941	1.162948	23.385761	-13.209459	-151.6131	2.6070282	10399.847610235214
71	647.0554	19.327658	670.2834	619.9729	614.904	17.860823	627.5007	562.39	621.4839	4.6171193	628.2475	612.9442	402.81332	26.597801	442.25742	347.09976	654.80133	55.358944	780.4971	613.03534	1000.0	1000.0	1000.0	1000.0	1000.0	283999	150.96198	9.937346	171.6693	-77.0822	150.95929	9.921363	172.66217	-38.97474	-4.978972	1.1391748	27.945723	-13.841257	-151.7862	1.747636	10555.703520059586
72	641.2455	56.740765	716.8661	580.0603	690.3685	38.945915	743.39435	620.9459	710.6323	36.545773	769.8932	616.55225	302.92358	93.44872	434.33398	165.02533	680.0723	52.976894	788.56396	619.49585	1000.0	1000.0	1000.0	1000.0	1000.0	287999	151.23042	9.914565	173.08185	-101.84807	151.22908	9.914345	172.10269	-93.08726	-4.9819613	1.1479968	31.923042	-13.681699	-152.02686	2.2220352	10713.026936531067
73	686.533	27.7742	718.54694	648.15186	695.1371	30.393236	712.72925	618.0163	687.1225	35.06464	713.428	628.74023	234.98227	22.913883	262.545	169.47975	684.2455	36.845917	711.4381	620.39557	1000.0	1000.0	1000.0	1000.0	1000.0	291999	151.43565	9.8993025	172.85643	-102.12418	151.42966	9.880888	172.98111	-59.32733	-4.974139	1.1493374	25.348385	-15.341248	-152.19376	2.6336637	10864.840078353882
74	661.708	57.477825	715.6571	571.7485	710.6739	53.899067	803.3446	611.68463	712.3159	39.39621	801.7958	631.75494	252.42476	65.619705	421.95755	145.997	709.14075	10.1399975	719.43384	682.01404	1000.0	1000.0	1000.0	1000.0	1000.0	295999	151.39009	9.84768	172.22215	-58.74518	151.3878	9.830099	172.7939	-70.08479	-4.968691	1.1553191	25.469696	-12.955303	-152.19125	2.2833803	11016.940220594406
75	678.66174	16.067242	702.2771	657.0175	712.0164	59.85395	874.5877	657.76465	700.1266	44.88627	790.8526	611.52905	103.92452	55.051853	156.29752	12.532432	729.08234	74.02019	846.65765	611.96704	1000.0	1000.0	1000.0	752.6	1000.0	299999	151.29381	9.845573	172.5424	-60.017525	151.28996	9.8295965	172.16954	-147.60399	-4.9722857	1.1223636	23.791386	-12.716307	-152.09006	2.5459535	11164.467283010483
76	641.27985	25.927315	666.1748	598.6574	856.6769	26.944529	901.32214	823.65125	811.86346	73.39347	900.24884	647.3468	360.17557	36.360397	409.60477	272.12814	838.3081	37.191433	896.4372	797.36127	1000.0	1000.0	1000.0	1000.0	1000.0	303999	151.23456	9.869101	172.04184	-68.62353	151.23502	9.854996	173.41277	-74.87271	-4.958854	1.1489302	35.88448	-12.533903	-152.07481	2.451463	11318.695386886597
77	653.1889	34.12554	696.1511	601.28125	816.8754	76.00744	901.6197	660.353	832.25946	60.067734	920.9548	754.5547	389.04608	76.72084	432.34586	163.96611	792.74243	85.97116	897.51447	633.0667	1000.0	1000.0	1000.0	1000.0	1000.0	307999	151.52734	9.891253	173.88644	-90.52155	151.53114	9.884949	173.40144	-71.69252	-4.9580693	1.1500602	29.370201	-15.987223	-152.3779	2.5706081	11470.763668298721
78	709.0424	32.321793	735.85864	654.2868	668.6451	20.77094	696.70624	633.19275	672.96985	53.667645	800.42096	603.78894	189.3417	24.100693	215.93869	125.373055	669.8593	29.608429	701.1715	605.91095	1000.0	1000.0	1000.0	1000.0	1000.0	311999	152.11623	9.976078	173.38422	-117.349686	152.11662	9.957774	175.09383	-98.88938	-4.952438	1.1670594	22.295776	-13.231411	-152.9999	1.9854616	11623.119997501373
79	655.0261	23.969154	680.1339	615.49554	715.43353	27.384682	794.27386	692.04456	732.11304	57.651493	800.3595	641.654	343.24692	10.442661	371.73096	333.69882	694.9876	24.142618	713.41296	629.8313	1000.0	1000.0	1000.0	1000.0	1000.0	315999	152.24057	10.099612	173.89745	-48.71029	152.2412	10.092408	175.62036	-76.75513	-4.9534945	1.167606	23.550634	-13.376083	-153.13222	2.3241415	11777.131470441818
80	639.8091	23.19904	662.8886	602.6279	828.74884	51.400482	900.2394	712.70215	840.36084	64.89409	904.5417	708.55365	224.09851	100.0489	441.17065	136.72548	865.4611	44.552216	929.79596	799.37805	1000.0	1000.0	1000.0	1000.0	1000.0	319999	152.42572	10.186693	174.85297	-93.61347	152.42622	10.166675	176.09268	-86.94875	-4.939591	1.1806787	35.052666	-14.326698	-153.3176	2.7389915	11928.954589366913
81	636.64075	52.413174	703.8129	563.65356	627.18823	27.936361	710.8288	613.7159	644.1185	57.38569	802.83826	587.2998	125.86841	3.5234241	134.71213	121.47913	624.0931	11.139116	656.27045	614.34705	1000.0	1000.0	1000.0	1000.0	1000.0	323999	152.63889	10.062886	174.4505	-69.730385	152.63933	10.063842	175.59329	-93.35006	-4.9680142	1.1452212	30.349915	-12.730585	-153.53954	1.7869443	12083.452150821686
82	657.12274	58.53912	730.3118	578.1064	813.84436	43.56187	898.7252	729.67804	810.7424	18.569782	865.9202	800.8868	144.40553	15.076041	168.93703	130.82365	810.50476	20.160776	870.7886	800.7782	1000.0	1000.0	1000.0	1000.0	1000.0	327999	152.77856	10.09672	174.63654	-85.03062	152.77809	10.086574	174.37184	-72.763466	-4.973655	1.1318998	31.044193	-12.348074	-153.66557	2.1661544	12238.480600357056
83	646.8501	33.34572	700.2885	612.8008	546.00305	51.02118	647.87164	443.66095	620.8525	87.26222	815.0545	479.584	248.1125	46.84236	313.12448	154.891	657.4022	87.9851	851.91095	575.50476	1000.0	1000.0	1000.0	1000.0	1000.0	331999	153.057	10.108467	175.1326	-87.48775	153.05673	10.097189	174.96254	-108.22676	-4.9828315	1.1091233	19.80619	-12.881987	-153.9381	2.2742682	12395.145881414413
84	660.705	40.56457	701.5024	599.2686	793.07513	97.70384	903.3546	620.3206	767.8869	100.353096	903.9103	617.7704	260.6143	53.486275	338.28	189.48946	783.1234	119.90777	902.70404	625.4374	1000.0	1000.0	1000.0	1000.0	1000.0	335999	153.40373	10.109072	176.2626	-46.60818	153.40578	10.112482	176.65411	-99.87678	-4.981007	1.1223763	22.880802	-14.0218525	-154.31583	1.4756306	12552.80116033554
85	635.01044	23.32261	670.1268	608.2846	763.3751	55.26432	813.7473	630.82587	773.8876	90.55043	901.4433	627.92474	193.77637	33.0828	237.73608	135.54926	762.2939	63.76359	814.97406	637.01184	1000.0	1000.0	1000.0	1000.0	1000.0	339999	153.4921	10.11868	176.32808	-70.15973	153.49347	10.121846	176.93893	-138.12108	-4.991323	1.1247696	27.06037	-12.974394	-154.38898	2.1182883	12708.481620311737
86	698.57404	52.76263	739.0905	607.944	833.57043	47.244587	897.66943	764.118	818.0125	47.62798	879.14105	714.5939	340.4718	38.830776	408.02332	264.5497	856.1869	41.64051	897.3021	797.3225	1000.0	1000.0	1000.0	1000.0	1000.0	343999	153.4645	10.212257	176.18248	-80.39486	153.46555	10.21124	176.37737	-95.34155	-4.956885	1.1480538	21.826948	-12.671324	-154.36539	1.8107283	12866.675555229187
87	688.97314	28.634447	718.30725	643.7924	919.30066	36.92657	979.64496	870.18964	914.5576	35.375687	975.7864	839.0022	380.6598	38.192745	416.0435	303.49567	935.0863	21.99626	973.9949	898.427	1000.0	1000.0	1000.0	1000.0	1000.0	347999	153.5949	10.280728	176.74792	-55.213715	153.5948	10.283974	176.15532	-149.84613	-4.962349	1.1472564	31.766481	-13.626161	-154.49178	1.9907951	13022.166712760925
88	665.6565	38.145233	706.5514	603.60156	858.0355	55.35709	914.3	717.845	842.45184	78.43263	905.64246	629.71906	142.63985	29.20753	229.33264	128.08778	856.9421	31.261618	898.0941	814.66656	1000.0	1000.0	1000.0	1000.0	1000.0	351999	153.60979	10.269002	177.44933	-73.57427	153.60855	10.265817	177.2406	-117.38132	-4.9770846	1.134432	28.99429	-13.384051	-154.52417	1.599125	13178.675119876862
89	668.55084	37.25676	715.3281	623.87946	709.85754	68.54654	879.9212	615.4869	721.2165	81.88222	902.51624	616.70123	338.55902	64.61232	420.66257	223.79245	688.0705	35.939114	729.76074	614.192	1000.0	1000.0	1000.0	1000.0	1000.0	355999	153.66386	10.246814	177.66225	-57.56733	153.66464	10.240407	178.23016	-82.78713	-4.965031	1.1430289	31.474651	-14.4752865	-154.57205	1.8795401	13337.155735969543
90	649.5117	21.703348	677.30176	618.81036	678.2145	106.87975	949.72186	601.69977	730.8258	141.265	980.38654	534.8179	369.14908	20.06019	399.42285	336.82605	713.54034	103.1995	920.90686	607.11865	1000.0	1000.0	1000.0	1000.0	1000.0	359999	153.70998	10.3468485	178.39577	-100.907814	153.70956	10.323901	178.42212	-122.314	-4.955827	1.1534319	17.700718	-15.401545	-154.61806	2.4999382	13493.155155420303
91	668.5529	47.26232	732.0292	610.6137	743.92737	70.47877	856.2778	630.14514	792.8085	68.4747	892.49585	716.94806	308.13364	51.21481	363.58173	232.39006	796.00714	79.36533	902.6574	639.56866	1000.0	1000.0	1000.0	1000.0	1000.0	363999	153.84119	10.333426	178.32306	-51.899754	153.84206	10.321952	179.22539	-57.89043	-4.965325	1.1515741	27.281841	-12.539498	-154.76149	1.5801328	13651.776358604431
92	677.7086	23.624178	712.79565	649.9608	898.91833	30.093216	929.4839	821.9881	870.9017	61.253918	987.49744	775.8679	319.6487	45.748104	368.4367	236.86414	890.8638	32.691143	923.998	827.21533	1000.0	1000.0	1000.0	1000.0	1000.0	367999	153.97206	10.217628	178.22148	-53.571835	153.97183	10.204512	178.53877	-66.13289	-4.965275	1.1428608	38.990334	-16.65852	-154.88142	1.8422397	13809.048918962479
93	680.68884	51.02844	729.015	594.8485	792.3885	95.78071	908.69403	639.95	742.6802	100.50161	910.70325	611.33435	145.11732	7.3320923	163.40695	136.53012	756.14514	72.931694	826.9247	624.71655	1000.0	1000.0	1000.0	1000.0	1000.0	371999	154.07037	10.158406	178.43828	-50.63726	154.07146	10.163823	179.4093	-108.96147	-4.9876823	1.1076596	18.603935	-12.475682	-154.98721	1.8703424	13964.98110127449
94	638.8189	27.211647	675.7783	599.39355	714.86847	40.20561	811.1324	639.68243	720.01526	73.288734	868.9669	617.527	320.09268	25.692877	348.51303	261.1071	680.1676	25.26566	709.0046	633.3172	1000.0	1000.0	1000.0	1000.0	1000.0	375999	154.12437	10.149295	177.55666	-52.77797	154.1239	10.137249	179.73875	-87.41656	-4.9751234	1.1197348	30.78753	-15.20167	-155.03932	1.735742	14120.734108686447
95	620.63135	9.423422	631.87524	606.0877	690.2443	81.91837	793.33203	602.4324	624.51483	56.500065	793.59674	595.09106	344.6381	57.706184	425.7282	244.15753	665.64484	76.093765	788.41656	602.5664	1000.0	1000.0	1000.0	991.6	1000.0	379999	154.06676	10.155944	178.7151	-40.53271	154.06668	10.1498995	179.57367	-56.79575	-4.975135	1.1138185	19.043118	-14.507445	-154.98682	1.4746304	14276.008952379227
96	638.8767	33.541584	681.063	601.56903	715.9004	12.7307825	748.7598	706.87805	739.72314	30.906132	810.60187	707.03174	219.96017	15.739795	251.83374	204.97989	719.7252	18.882847	765.67786	706.3162	1000.0	1000.0	1000.0	1000.0	1000.0	383999	154.15076	10.09824	178.75433	-87.90287	154.15154	10.091081	178.60916	-76.63031	-4.987043	1.1127188	21.79118	-12.427063	-155.07762	1.379931	14431.344092845917
97	637.6234	13.47498	655.7177	618.6276	694.72894	67.66217	801.787	621.7945	804.0565	74.42796	909.81287	655.65466	247.97733	23.541044	294.24387	222.74858	710.3459	94.514145	882.206	620.68494	1000.0	1000.0	1000.0	1000.0	1000.0	387999	154.30968	10.075663	178.82489	-78.462746	154.31001	10.058425	179.42749	-73.36722	-4.999082	1.0817293	20.118656	-14.316342	-155.2274	2.0763032	14588.703056812286
98	692.9828	47.14867	750.9326	633.7444	829.19794	67.88389	885.2738	637.34784	825.0667	76.50085	905.57623	627.7412	312.90762	55.305084	421.50446	236.2653	842.1429	40.886917	895.05994	759.8021	1000.0	1000.0	1000.0	1000.0	1000.0	391999	154.3654	10.023952	177.93842	-40.240227	154.36514	10.025051	179.38292	-65.52204	-4.999635	1.0935476	21.249277	-13.571762	-155.28287	1.2653012	14744.899323225021
99	655.08057	36.70063	713.2503	613.3168	801.67566	42.721992	867.3732	699.2664	747.26154	86.77179	874.8177	590.92834	270.45135	27.781986	312.87152	213.65746	763.7008	108.63278	868.3061	535.32074	1000.0	1000.0	1000.0	1000.0	1000.0	395999	154.6273	10.055107	179.23038	-50.41653	154.62656	10.044641	179.55782	-116.017876	-5.0015845	1.0890551	34.024834	-13.776232	-155.54231	1.3741248	14901.773182153702
100	686.3471	26.38387	723.28735	656.03094	810.3376	45.1865	909.96515	708.35254	780.5487	73.53063	910.66425	650.94	222.04202	17.873615	255.35602	196.03186	816.2118	75.26108	910.37885	668.8455	1000.0	1000.0	1000.0	1000.0	1000.0	399999	154.76193	10.115791	179.0229	-47.64762	154.762	10.107144	179.45825	-106.51455	-4.994226	1.0864905	21.693464	-11.812658	-155.6711	1.8878425	15062.137560844421
