Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTransferEpRet	StdTransferEpRet	MaxTransferEpRet	MinTransferEpRet	AverageRandomEpRet	StdRandomEpRet	MaxRandomEpRet	MinRandomEpRet	AverageAdvEpRet	StdAdvEpRet	MaxAdvEpRet	MinAdvEpRet	EpLen	TestEpLen	TransferEpLen	RandomEpLen	AdvEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
59	28.148214	201.69308	1468.3265	-56.64333	1667.3076	101.943436	1810.0289	1412.4495	3.2033162	25.642239	62.448723	-16.963984	1536.4102	97.23285	1622.117	1316.8905	1645.8314	87.53476	1819.4407	1520.9775	74.86793	1000.0	68.3	1000.0	1000.0	235999	100.74035	251.74216	3318.6978	-227.5864	100.74143	251.7432	3354.0342	-225.77002	2.900792	11.351775	224.00124	-20.271738	-105.54145	656.27386	6163.989393949509
60	-15.768084	35.427727	39.53558	-217.74974	1694.7751	30.622395	1786.2025	1679.7125	23.942253	16.495842	38.609043	-19.472792	1572.7799	46.200542	1643.8091	1538.2153	1771.6166	51.197094	1872.2742	1681.5708	61.93846	1000.0	65.0	1000.0	1000.0	239999	95.14978	248.7029	3184.4517	-195.55667	95.14626	248.71294	3127.3438	-209.37016	2.118985	10.922045	202.92902	-20.754372	-99.328606	615.75073	6269.233686447144
61	3.329799	36.54699	72.35715	-218.24094	1668.2451	75.44371	1753.441	1545.5222	28.456095	19.326448	67.33194	2.9429018	1671.0687	63.99777	1798.2012	1598.0717	1686.6383	50.952133	1757.8289	1641.8643	59.83582	1000.0	73.4	1000.0	1000.0	243999	95.56044	245.76028	2897.441	-162.23051	95.55812	245.75436	2919.1646	-231.63942	3.26948	11.699919	231.76683	-23.381264	-100.67844	559.7517	6373.948104381561
62	-10.634	47.346237	70.33472	-310.8233	1800.96	80.337746	1953.9434	1655.4528	10.027378	22.758549	65.62834	-11.328398	1613.0353	64.25789	1688.9459	1482.2819	1763.6566	82.22253	1949.8086	1651.026	67.82758	1000.0	77.6	1000.0	1000.0	247999	92.02086	254.85884	3002.8574	-176.6954	92.02821	254.87242	3026.9993	-186.94221	1.6309403	11.196579	288.04202	-20.636932	-96.2521	520.94116	6478.331519842148
63	-20.43547	29.142418	29.521694	-108.86722	1727.8746	62.488747	1817.8766	1599.6337	23.036186	21.527847	52.636562	-17.446909	1655.7891	83.10077	1803.633	1586.8253	1740.0205	65.21089	1815.6968	1611.7319	66.62295	1000.0	55.1	1000.0	1000.0	251999	83.94203	268.1616	2979.8909	-162.17361	83.94533	268.1683	3017.5066	-185.85324	0.3397107	10.898995	218.9103	-21.645061	-87.1774	430.21295	6583.501086950302
64	-71.33178	374.89627	40.528595	-2917.0337	1731.9434	76.245094	1899.9918	1604.3054	35.685158	9.20872	54.50478	22.096766	1634.741	66.124886	1686.2084	1477.5967	1783.0286	70.54666	1902.5734	1689.9181	67.81356	1000.0	58.4	1000.0	1000.0	255999	81.87698	277.17285	3144.1746	-154.75244	81.88569	277.15955	3049.9565	-160.49557	0.3582008	11.024707	227.6541	-20.303352	-84.82708	580.38074	6687.569395303726
65	-48.962326	502.53036	49.33435	-4337.644	1698.2496	60.62368	1819.3185	1615.9066	21.03621	37.15041	72.148636	-30.6526	1582.0593	66.26521	1689.8533	1471.4525	1688.2859	76.36515	1817.4042	1616.7	54.135136	1000.0	56.3	1000.0	1000.0	259999	83.91015	266.36542	2919.5251	-190.968	83.90846	266.37592	2926.1462	-148.69218	1.4523115	11.808034	231.00478	-20.15712	-87.32394	548.8002	6789.874489307404
66	24.012466	22.343056	51.450237	-88.65795	1727.9973	67.3835	1835.6924	1640.9589	38.722782	26.906048	59.613758	-15.775384	1615.9012	76.01876	1816.4226	1522.338	1657.2533	38.722668	1739.5887	1628.6758	54.69863	1000.0	50.5	1000.0	1000.0	263999	92.81879	251.61617	2861.8293	-216.7094	92.81788	251.63115	2820.3171	-182.44324	2.6322372	11.469941	200.2348	-21.532013	-97.417206	493.45297	6895.02209353447
67	-56.398365	434.20587	50.354855	-3523.8398	1729.4603	64.196	1828.3882	1582.7715	7.617154	18.898022	44.0326	-23.050304	1560.0198	68.0732	1723.0696	1516.2861	1726.8969	92.05308	1833.2079	1521.1683	61.615383	1000.0	63.0	1000.0	1000.0	267999	87.17753	245.15056	2728.446	-165.47794	87.18277	245.15686	2778.918	-235.24144	1.1901046	11.113224	181.34612	-22.519388	-90.81344	472.06735	6999.105513095856
68	-75.55346	472.29617	42.98458	-3509.3843	1776.1764	49.421314	1822.8346	1712.491	18.66044	15.517106	38.708755	-7.09938	1591.2634	76.39826	1746.459	1457.0032	1759.1217	65.20547	1914.2107	1712.2198	73.96296	1000.0	66.1	1000.0	1000.0	271999	75.66491	229.78781	2582.7295	-305.14468	75.66487	229.76884	2612.0872	-316.22815	-0.03328705	10.723067	210.45602	-21.192825	-78.37524	418.95004	7104.0918979644775
69	-88.48178	480.22076	30.602673	-3771.452	1745.5475	77.395325	1914.2515	1620.1252	32.083233	19.178183	56.09151	-7.3038793	1532.0219	49.227345	1597.9944	1487.4386	1748.6246	45.570236	1820.1942	1712.262	65.78333	1000.0	63.8	1000.0	1000.0	275999	69.372185	214.24081	2553.4526	-283.08295	69.37792	214.23885	2525.3657	-298.36737	-0.2566927	11.198801	262.89606	-21.961134	-71.844986	412.71057	7208.180066823959
70	-3.0420084	77.62503	555.55707	-66.295425	1758.0469	79.57502	1935.2405	1628.9596	17.668644	17.712528	47.287495	-5.5598874	1564.0648	67.62341	1733.4092	1505.771	1779.319	94.05159	1934.2185	1628.5602	67.21667	1000.0	54.0	1000.0	1000.0	279999	71.431335	203.37686	2449.3188	-285.39755	71.42751	203.38698	2453.9849	-260.31613	0.524011	11.378819	223.91586	-21.242683	-74.361885	530.15375	7312.484573364258
71	49.840267	238.43748	2004.857	-53.514835	1700.2858	71.61594	1835.934	1631.7062	40.555233	23.040133	68.70378	-20.996557	1621.1066	38.677624	1705.3918	1593.4347	1724.0559	73.80647	1802.8569	1567.4574	58.144928	1000.0	54.0	1000.0	1000.0	283999	109.06482	200.09512	2113.4688	-309.2008	109.04427	200.08598	2120.2043	-288.8868	7.781787	13.119566	195.77234	-22.461735	-118.16965	746.136	7418.352174520493
72	5.460669	39.70995	55.00568	-221.68208	1660.7932	50.340992	1725.0833	1614.2649	-2.984729	20.827957	51.373173	-36.14402	1565.2142	51.430664	1650.2601	1458.8848	1617.7219	100.59588	1818.5391	1511.0836	60.803032	1000.0	45.8	1000.0	1000.0	287999	173.42554	202.08147	2031.4915	-383.33746	173.41052	202.0527	2002.2477	-355.89474	10.3088455	12.701633	227.79956	-19.674946	-185.43698	1116.8048	7523.609908342361
73	-16.799992	26.839014	59.483616	-116.75173	1696.206	63.798435	1775.8481	1565.1747	3.6007524	19.02855	43.54322	-23.712467	1590.9955	74.928215	1681.7426	1476.1154	1696.5166	50.747086	1788.152	1647.6349	60.575756	1000.0	61.0	1000.0	1000.0	291999	166.23982	188.12973	2008.2279	-360.1553	166.22578	188.11938	2041.1908	-362.8492	7.5506706	11.660808	225.76465	-21.241344	-173.87613	985.137	7628.241755962372
74	-80.83999	455.3354	33.319122	-3422.7986	1728.8943	47.14982	1806.5204	1685.5005	9.3481865	32.936657	44.132236	-34.27171	1609.9763	73.356346	1771.1014	1526.4142	1743.613	49.362713	1808.5149	1697.1769	72.218185	1000.0	68.4	1000.0	1000.0	295999	127.78364	165.32695	1984.9171	-335.68716	127.77648	165.32451	1920.664	-392.7522	5.734112	11.531199	242.11415	-20.11081	-133.36177	746.5991	7734.195386171341
75	-77.54582	524.55835	66.47391	-3995.2466	1781.5869	49.69607	1843.5996	1738.9569	23.698307	29.794294	60.372196	-14.073751	1563.1887	47.901825	1626.1326	1514.4373	1779.737	48.570942	1841.5143	1738.3081	69.98245	1000.0	63.6	1000.0	1000.0	299999	93.79065	143.92372	1810.3983	-489.24976	93.786	143.91876	1771.2799	-586.5453	3.732594	10.899744	210.67711	-20.635567	-97.601654	586.35486	7840.005525588989
76	-24.028858	34.529064	45.213333	-135.57088	1725.26	65.11808	1850.3671	1656.982	26.220285	31.70657	64.19221	-25.303013	1625.4133	51.876408	1677.2666	1549.0397	1699.5544	85.66023	1802.3397	1557.4076	68.0	1000.0	68.9	1000.0	1000.0	303999	68.37274	129.03444	1669.3722	-503.56262	68.36741	129.0453	1653.6671	-566.04126	1.4837377	10.420482	213.37364	-22.003708	-71.1702	452.33862	7945.112704753876
77	-55.578953	292.21573	52.528267	-2327.3447	1855.7781	63.2848	1956.03	1755.3413	3.4875207	11.328846	15.559003	-15.261131	1552.2922	82.670456	1694.0529	1385.5289	1775.2367	87.41098	1955.254	1654.3927	64.69355	1000.0	69.0	1000.0	1000.0	307999	52.25026	121.03993	1693.8722	-629.9093	52.24868	121.042915	1678.4106	-738.2663	-0.40808746	9.929064	189.44597	-20.667854	-54.5161	393.17764	8050.255962610245
78	-10.691814	38.902424	53.61747	-223.06529	1704.9388	55.324947	1808.577	1600.4332	37.87928	11.071252	60.645893	23.14244	1627.883	66.336464	1762.2521	1569.8629	1724.5404	89.89431	1904.8859	1540.6519	69.206894	1000.0	48.7	1000.0	1000.0	311999	42.80208	114.4427	1697.5638	-731.8024	42.797215	114.42508	1624.509	-733.659	-1.488498	9.347945	164.35301	-20.79269	-44.843136	349.91968	8154.830047607422
79	51.504482	391.60556	3026.9583	-55.259655	1693.2809	40.62117	1777.4667	1667.3362	18.238033	21.757236	61.15233	-17.142279	1601.2087	79.545525	1775.6852	1474.4988	1727.0078	65.638466	1866.3694	1665.7634	67.33898	1000.0	64.8	1000.0	1000.0	315999	40.16146	113.61547	1638.9993	-635.2576	40.15465	113.611374	1631.5533	-711.88275	-2.1545978	9.170189	171.39938	-20.953575	-42.08841	349.95782	8261.02861213684
80	-12.960653	23.869152	41.509075	-44.66423	1711.8363	64.996704	1786.4595	1570.0104	22.39822	20.71714	56.635895	0.91552746	1553.6937	66.6384	1717.6735	1510.7117	1731.4506	79.26977	1880.9291	1587.0342	67.05085	1000.0	67.8	1000.0	1000.0	319999	37.813732	110.746666	1734.5066	-625.3148	37.807663	110.75761	1749.8187	-719.44	-2.6261146	8.980726	154.37715	-21.045383	-39.616936	303.6144	8368.938308000565
81	-76.73769	451.67603	52.56739	-3359.2336	1799.599	66.1658	1840.5477	1639.3239	23.880913	16.648779	56.43774	-2.2752388	1578.7561	39.531757	1658.0492	1543.1157	1799.676	66.292656	1840.6031	1640.7872	74.796295	1000.0	67.3	1000.0	1000.0	323999	36.7556	111.44295	1754.4534	-601.62885	36.756844	111.436676	1762.3915	-661.1221	-3.156418	9.029562	181.5048	-21.410244	-38.50753	313.48248	8473.593986034393
82	-12.0250225	34.339153	36.524303	-205.45915	1721.4426	66.66606	1863.4238	1660.7233	38.634457	15.897216	62.34239	8.424254	1600.9752	46.41756	1669.7843	1554.3484	1692.0406	109.38469	1878.766	1474.5486	65.064514	1000.0	59.2	1000.0	1000.0	327999	37.08087	108.11346	1931.4401	-771.10333	37.077637	108.10753	1871.7262	-772.29297	-2.8622437	9.683863	191.51047	-21.939438	-38.95571	307.82224	8578.267806768417
83	-14.353758	38.17947	35.90026	-204.3208	1675.1715	47.389637	1742.5068	1622.8079	20.42034	12.925803	47.52846	2.9073498	1605.4758	72.7226	1725.2096	1496.8085	1702.4121	49.86839	1749.0823	1619.7572	66.63333	1000.0	58.8	1000.0	1000.0	331999	43.56343	110.71275	1988.9524	-680.2614	43.558735	110.70711	1938.8884	-704.1619	-0.97936225	10.53385	191.58119	-20.639606	-46.094566	356.31674	8684.478428840637
84	-88.436584	450.08627	31.659052	-3385.5188	1699.7731	65.71146	1779.8423	1568.8037	-40.841324	7.8849177	-26.621914	-51.65731	1583.4509	64.62968	1685.3252	1474.275	1705.8317	39.574444	1771.6898	1672.784	72.74545	1000.0	33.2	1000.0	1000.0	335999	55.829975	115.274025	2154.5415	-633.85114	55.82021	115.273834	2222.503	-660.87494	1.246116	11.64449	235.33762	-20.356049	-59.32568	488.2136	8790.0973174572
85	-51.656567	144.29929	12.748934	-1529.947	1753.9294	67.90314	1906.9216	1695.4855	-23.05436	6.6524463	-12.503871	-36.403576	1587.8201	60.655067	1669.3324	1454.464	1713.891	56.550648	1817.2855	1605.139	37.38318	1000.0	51.0	1000.0	1000.0	339999	108.19343	136.61823	2301.316	-727.4004	108.17408	136.59245	2298.081	-761.8977	8.369301	12.565816	243.6798	-19.93505	-118.85691	839.5099	8895.32038974762
86	-182.57483	1086.4303	24.007427	-8596.384	1628.8767	38.633926	1704.0236	1590.4178	3.2702003	28.173494	62.371777	-25.3385	1587.3135	45.951862	1680.6066	1552.3247	1665.7574	61.561066	1720.7712	1537.7825	65.47541	1000.0	71.1	1000.0	1000.0	343999	139.10855	144.8676	2212.8794	-804.23944	139.0754	144.89888	2263.4763	-813.5363	7.09524	11.512606	257.63898	-20.737204	-146.53516	1028.5256	9001.081862449646
87	-90.8578	410.0899	15.685726	-3101.0974	1770.2087	87.68986	1951.5159	1643.1754	-21.625034	8.635863	-7.947001	-40.315575	1573.888	77.6969	1733.6588	1437.1136	1766.441	88.3342	1851.2257	1637.4788	71.27273	1000.0	48.2	1000.0	1000.0	347999	114.93821	132.66342	2231.156	-945.49384	114.91347	132.62474	2164.1448	-1040.5728	4.9252615	10.93394	256.60062	-20.504395	-120.44806	831.23206	9107.253529071808
88	-25.903774	29.710913	58.280743	-189.42378	1712.1156	32.620205	1777.677	1680.1987	10.214161	18.373026	47.15851	-13.30794	1711.5006	86.659966	1836.8606	1622.6704	1754.9993	94.45627	1920.2203	1620.5896	62.076923	1000.0	64.7	1000.0	1000.0	351999	85.85696	116.30715	2160.625	-983.5142	85.84142	116.31808	2243.5557	-983.98914	3.0980577	10.740617	257.3894	-20.244614	-90.12045	684.4527	9213.200200796127
89	-80.809456	532.1835	53.1826	-4022.1938	1732.8196	82.885994	1876.2372	1563.0505	24.604517	23.893019	74.002594	0.40440053	1607.1864	37.983063	1691.9896	1573.5798	1734.655	67.19386	1887.4253	1672.5565	72.26786	1000.0	67.1	1000.0	1000.0	355999	61.71196	107.97906	2322.8735	-945.18854	61.70735	107.969536	2307.0693	-876.37085	1.02407	10.552609	222.47366	-20.057251	-64.77393	598.13025	9318.321748971939
90	-14.760435	40.608643	54.80022	-232.68054	1725.695	74.33053	1807.0382	1608.2787	32.371696	20.280962	62.48269	-4.9339743	1587.5667	60.645008	1678.5094	1484.4197	1740.5726	80.61156	1904.5868	1616.127	65.63934	1000.0	79.5	1000.0	1000.0	359999	45.27175	107.54725	2517.725	-932.9229	45.27212	107.53494	2500.4766	-967.5961	-0.56493425	10.53636	273.68103	-21.51943	-47.700947	518.6664	9424.164182186127
91	24.92765	191.67685	1404.4635	-66.44767	1769.0549	60.973873	1852.1832	1646.7319	30.57955	31.11925	83.87397	-8.843881	1560.3279	59.311047	1642.4221	1434.4565	1859.0002	54.074505	1949.6901	1748.5698	73.03704	1000.0	65.3	1000.0	1000.0	363999	38.70505	111.688324	2591.817	-758.97736	38.71705	111.67454	2638.006	-788.13983	-1.8627942	10.314233	260.8054	-21.648502	-40.65932	434.4794	9531.088696241379
92	-60.44799	444.59122	51.021996	-3321.79	1759.7627	79.42597	1931.3545	1625.1937	36.035435	30.61658	77.53896	-10.896284	1607.0453	70.23147	1719.2242	1526.4788	1767.1217	82.1597	1933.4086	1626.2363	72.854546	1000.0	70.7	1000.0	1000.0	367999	33.88142	108.75953	2387.5364	-876.20245	33.88336	108.79142	2336.24	-1011.7354	-3.2249768	10.203217	269.25397	-21.311184	-35.50692	362.07596	9638.158164262772
93	-35.55103	246.61896	39.115482	-1853.543	1762.3486	79.89568	1925.0099	1624.8276	56.36198	35.228657	85.221375	-11.182505	1666.3431	78.888885	1814.3978	1521.035	1754.3767	78.78479	1927.546	1626.5583	72.03571	1000.0	64.3	1000.0	1000.0	371999	32.36945	108.77242	2391.6213	-859.5073	32.36841	108.794815	2391.0337	-955.3784	-3.8706954	10.671175	255.50809	-23.182095	-34.011185	393.37512	9744.373777389526
94	26.478035	270.13705	2055.2546	-76.71025	1759.4889	82.329025	1913.6321	1605.8774	46.779976	27.97329	82.90496	1.1113234	1561.862	70.65761	1660.5696	1454.9808	1710.3893	64.97316	1813.7567	1606.0586	68.81035	1000.0	67.0	1000.0	1000.0	375999	32.17499	108.506226	2376.3718	-888.3698	32.173878	108.53438	2393.19	-909.632	-4.0957503	10.360622	260.6321	-20.71915	-33.79334	374.2121	9850.101920366287
95	6.172403	103.73712	788.10236	-66.630295	1728.7922	88.86647	1815.2761	1505.2408	54.884174	33.73681	122.16943	4.1741195	1579.3378	63.686836	1652.6521	1454.468	1697.7054	51.698063	1805.9022	1610.6776	65.60656	1000.0	77.9	1000.0	1000.0	379999	33.874226	111.211586	2490.382	-800.5359	33.877495	111.20986	2470.9348	-917.36786	-3.9653916	11.152241	281.50552	-22.257324	-35.62496	367.75708	9956.487976789474
96	4.0161185	93.88688	729.69977	-59.07861	1769.7249	92.89147	1911.7792	1604.4633	33.174995	14.927753	62.088486	13.117871	1677.574	47.31974	1739.9733	1632.1536	1728.3479	87.46455	1910.3452	1608.4159	61.8	1000.0	78.7	1000.0	1000.0	383999	36.96365	120.25712	2694.0781	-889.5981	36.962666	120.22254	2655.2737	-826.8759	-3.6302266	11.384313	350.31332	-22.853567	-38.791485	430.92776	10063.045513629913
97	-30.40719	246.40565	45.905754	-1990.6455	1790.3372	65.49196	1836.0967	1634.484	56.28074	31.760498	115.168915	-6.7504888	1632.4961	69.08513	1709.295	1487.594	1775.5641	67.228096	1938.441	1731.8419	61.49231	1000.0	64.6	1000.0	1000.0	387999	39.96547	128.39566	2656.4167	-1056.7091	39.96779	128.39091	2714.7913	-834.11163	-3.4544241	11.2694025	345.04065	-24.584358	-41.850643	422.11682	10168.67590045929
98	32.270218	266.29324	2028.012	-62.056274	1723.218	77.54263	1870.6544	1575.2277	14.63624	26.739107	53.56744	-20.977242	1500.5881	71.194275	1673.9711	1447.8333	1718.7523	68.911156	1875.2671	1649.3591	68.63793	1000.0	64.1	1000.0	1000.0	391999	43.69039	138.01556	2542.0916	-771.4093	43.691036	138.01321	2562.535	-747.85406	-2.822503	11.246908	284.75717	-20.116787	-45.58465	411.24088	10274.27391076088
99	1.0921787	27.504215	52.566162	-52.572884	1713.0627	61.60564	1786.1958	1586.0321	33.321342	26.953964	83.601425	-0.2783187	1630.891	63.840332	1707.5272	1492.308	1747.676	66.39506	1888.7957	1682.9513	68.10169	1000.0	91.9	1000.0	1000.0	395999	47.214096	143.47139	2488.015	-843.90814	47.225475	143.433	2476.7156	-822.0633	-2.1690583	11.535415	296.46793	-20.285618	-49.34066	402.982	10380.416750907898
100	45.58104	292.58948	2267.621	-46.215843	1686.2454	42.94423	1755.4319	1651.0071	18.430782	22.185093	52.008217	-20.686224	1627.6918	78.22395	1703.7795	1490.786	1680.1531	91.93705	1850.8789	1535.5011	67.98305	1000.0	74.7	1000.0	1000.0	399999	57.365543	152.22299	2394.842	-654.5497	57.36266	152.24654	2436.6785	-632.1895	-0.047594223	11.522748	286.14728	-21.774773	-60.342773	455.96487	10485.275794267654
