Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTransferEpRet	StdTransferEpRet	MaxTransferEpRet	MinTransferEpRet	AverageRandomEpRet	StdRandomEpRet	MaxRandomEpRet	MinRandomEpRet	EpLen	TestEpLen	TransferEpLen	RandomEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
26	807.6708	14.721062	822.5814	783.9905	889.0994	51.174793	986.5749	791.4645	909.31085	47.743313	991.24963	816.3132	908.96356	49.10053	983.386	803.85486	1000.0	1000.0	1000.0	1000.0	103999	100.46502	31.21483	127.14336	-34.540634	100.46542	31.21472	125.08143	-16.427464	-1.7984002	2.7577295	25.45477	-14.690231	-101.711624	6.605256	2547.9209458827972
27	805.2493	6.112854	811.15485	796.00574	898.5031	2.8761928	902.265	893.02234	887.6546	24.400341	902.2054	816.32074	894.6201	5.806135	900.92487	883.7983	998.75	1000.0	1000.0	1000.0	107999	102.21563	30.951958	126.297516	-21.453808	102.21571	30.953888	126.356186	-28.510529	-1.8252743	2.6986723	29.81676	-14.498627	-103.4125	6.6001143	2667.1033368110657
28	684.6093	229.82863	804.68896	225.02435	949.3262	45.622704	999.48883	901.89923	950.12146	46.16287	1000.6447	895.34595	931.74493	40.083645	987.7374	891.08453	852.8	1000.0	1000.0	1000.0	111999	103.58489	31.11067	128.55849	-25.930044	103.58497	31.11161	127.20466	-24.917246	-1.8167166	2.6959538	23.659086	-13.874184	-104.77142	6.3588614	2785.5688729286194
29	790.15735	6.172564	798.9424	781.95605	894.99884	38.11729	972.15485	802.62744	888.04083	27.393488	900.28265	805.9989	905.2692	23.050346	961.5703	891.95447	1000.0	1000.0	1000.0	1000.0	115999	104.92198	31.006014	127.46265	-28.803335	104.92239	31.00563	127.6303	-17.811954	-1.8153769	2.6856506	26.161304	-13.470547	-106.11073	5.9002914	2904.7629668712616
30	766.08813	22.589565	781.3734	727.2593	900.1068	2.5440366	907.01953	897.6185	886.6371	29.355543	900.95795	800.50354	895.9754	1.3156699	898.5012	893.98505	993.0	1000.0	1000.0	1000.0	119999	106.236	30.572245	129.3503	-28.32903	106.23623	30.572939	128.05135	-15.608315	-1.8971536	2.656007	24.63095	-13.196055	-107.39149	5.7388215	3022.4225862026215
31	784.39966	3.4450147	787.9209	778.8856	900.1737	1.1141781	901.7805	898.32104	890.51434	29.806557	901.7267	801.1209	895.41016	3.4577289	899.20184	886.78253	1000.0	1000.0	1000.0	1000.0	123999	107.31797	30.36675	129.01492	-21.848825	107.31841	30.368034	128.30655	-21.674442	-1.8906382	2.6431227	29.388153	-13.20066	-108.46231	5.7332587	3138.272407770157
32	731.531	81.96563	786.30133	589.8357	877.2165	39.312668	899.9409	798.0459	897.86456	1.8174767	900.90765	894.6922	896.53436	1.77942	898.9582	894.2952	929.0	1000.0	1000.0	1000.0	127999	108.53193	29.985401	129.77293	-29.107067	108.53154	29.98761	128.83986	-25.6501	-1.9345782	2.620377	25.835604	-14.378576	-109.6651	5.4172716	3255.9012591838837
33	787.813	16.421417	799.7551	759.5475	896.58704	1.1692523	897.9726	894.52454	884.5669	30.241968	900.9584	794.16504	895.13153	3.4905338	900.1991	889.2008	1000.0	1000.0	1000.0	1000.0	131999	109.45855	29.769516	131.70197	-32.06925	109.45841	29.770082	130.70323	-26.941486	-1.9539673	2.602115	26.550129	-15.926527	-110.57553	5.2543397	3376.2087948322296
34	729.9389	86.05145	799.37054	561.89764	908.8053	25.534107	985.1839	897.5052	853.7882	201.0312	995.81384	261.34528	858.51917	185.99052	980.38983	308.7287	941.2	1000.0	924.9	930.0	135999	110.37016	29.62114	131.62341	-28.73901	110.37061	29.621075	130.98224	-18.77149	-1.9252291	2.6047025	28.13952	-13.193893	-111.47841	5.0733485	3495.664012670517
35	783.8108	3.25558	788.4247	779.9692	889.4049	23.623606	899.8579	818.67737	881.9051	31.528763	900.11554	798.20026	894.8922	2.3681576	897.10455	889.0214	1000.0	1000.0	1000.0	1000.0	139999	111.19196	29.31673	133.17589	-28.214478	111.19142	29.317253	131.48515	-28.0068	-1.9004098	2.5393095	26.063066	-13.598919	-112.268845	4.937924	3618.174300670624
