Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTransferEpRet	StdTransferEpRet	MaxTransferEpRet	MinTransferEpRet	AverageRandomEpRet	StdRandomEpRet	MaxRandomEpRet	MinRandomEpRet	EpLen	TestEpLen	TransferEpLen	RandomEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
52	431.1513	153.19896	578.81177	214.89694	445.63412	216.26666	775.5588	273.49664	611.395	223.85393	777.2312	242.91241	397.766	172.14659	763.4155	211.0254	699.6	593.1	814.2	544.6	207999	102.05156	25.20213	127.73761	-98.13732	102.04875	25.202099	126.71526	-106.17499	-1.9801906	2.3594742	23.802711	-12.339354	-102.756454	9.365654	4323.402491092682
53	584.1255	77.70636	643.1366	450.72305	212.6379	40.45977	258.72742	148.63312	288.41525	143.27028	699.6906	152.48909	253.37564	29.100601	299.48407	186.94809	927.75	310.2	416.9	359.0	211999	101.84906	24.973871	127.75569	-92.445755	101.84875	24.975266	127.39406	-78.82959	-1.9618194	2.3780742	33.779278	-13.1772785	-102.54923	9.84416	4404.5182185173035
54	596.59985	62.278557	631.017	472.17096	169.6643	64.33802	272.83606	107.20589	171.78128	61.62731	298.46286	105.19274	165.68338	65.27136	270.6013	109.17363	951.8	244.0	248.6	234.6	215999	102.01902	24.731041	128.63138	-81.99574	102.01817	24.73271	129.93474	-124.181564	-1.9462503	2.39017	27.55186	-13.866843	-102.724205	9.348291	4477.704702138901
55	436.9217	218.49362	617.61707	142.97176	218.52039	66.49988	326.55365	107.20598	239.13667	168.80412	677.70087	103.707855	259.12268	87.67424	378.8967	124.500305	704.6	330.7	352.8	396.9	219999	102.34246	24.465004	161.70331	-50.46918	102.3409	24.466074	159.82892	-59.58578	-1.9747694	2.4529557	30.654009	-14.151948	-103.08513	8.579177	4555.233770370483
56	132.34883	145.87178	560.73553	21.820414	281.07867	180.73813	585.65735	27.213371	519.7446	83.47274	721.27124	447.75146	414.29916	163.96121	581.387	95.62393	216.58824	547.3	1000.0	803.9	223999	104.19611	24.20863	176.67427	-72.18344	104.19471	24.207762	176.34836	-57.578026	-1.5873314	2.658928	34.551567	-14.336063	-105.04568	10.72609	4653.312354326248
57	591.042	37.785156	623.9874	526.9378	475.8401	192.03693	697.9211	157.60303	454.27423	203.38316	696.5238	159.83574	373.23712	122.21516	516.6613	155.7242	1000.0	672.1	645.9	520.5	227999	105.23364	25.153053	155.0282	-79.44099	105.23321	25.149446	152.72142	-71.931404	-1.7118757	2.5653088	29.755348	-12.870124	-106.008446	10.492595	4744.038036346436
58	673.92804	5.55028	681.2626	667.1486	272.37286	99.146996	417.05353	112.910515	395.8078	215.98561	715.46155	136.55357	326.146	99.60562	487.41733	170.18509	1000.0	397.7	558.1	465.3	231999	105.36272	25.091028	148.15517	-59.21014	105.36011	25.09169	150.05217	-61.659164	-1.8867881	2.5469077	29.688192	-12.605093	-106.10256	10.548522	4825.690766096115
59	609.3984	76.75819	675.3608	462.08063	369.6402	177.32545	703.26666	97.6174	360.51636	248.44449	707.088	104.02889	340.36618	98.71906	501.44626	232.93942	944.4	527.4	514.4	487.1	235999	105.36034	24.910378	146.48866	-61.591698	105.35631	24.909182	148.42114	-82.96342	-1.971034	2.4902205	35.87798	-12.925737	-106.080986	10.227643	4908.705169916153
60	625.1778	13.0639305	639.60535	604.14453	418.01993	163.92902	613.7328	156.33528	449.52863	168.8353	613.64935	152.92839	562.142	97.58742	620.4612	357.53195	1000.0	633.0	711.2	894.8	239999	105.259	24.690363	150.87955	-80.35031	105.25738	24.690971	152.31232	-73.31465	-1.9883109	2.4994724	27.474527	-11.816203	-105.98005	9.475828	4999.960551977158
61	617.23914	29.530874	668.2218	596.95435	190.0072	71.4313	310.78137	105.68442	233.48483	216.2178	696.2369	91.902115	240.71916	66.60364	349.07422	135.35428	1000.0	278.5	342.9	341.7	243999	104.92802	24.49762	149.71613	-68.26762	104.92545	24.499126	151.6804	-73.65537	-2.0141885	2.4392695	29.655506	-13.217273	-105.62713	8.946723	5076.087807178497
