Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTransferEpRet	StdTransferEpRet	MaxTransferEpRet	MinTransferEpRet	AverageRandomEpRet	StdRandomEpRet	MaxRandomEpRet	MinRandomEpRet	AverageAdvEpRet	StdAdvEpRet	MaxAdvEpRet	MinAdvEpRet	EpLen	TestEpLen	TransferEpLen	RandomEpLen	AdvEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
47	-40.44201	244.40833	1876.4407	-170.39317	1529.9014	66.62859	1616.5063	1384.2993	-62.966076	38.602615	15.963472	-107.90768	1484.422	78.85218	1633.68	1345.1375	1551.561	76.589645	1639.1869	1373.279	63.046875	1000.0	44.9	1000.0	1000.0	187999	22428.748	58306.754	481294.03	-15277.996	22429.463	58303.492	471981.7	-14566.144	157.3299	147.4106	1807.6667	26.018187	-23188.393	32573416.0	5383.922610044479
48	-125.076836	403.92007	-3.1658626	-3447.437	1516.3904	80.66423	1670.8464	1360.8374	-63.832634	20.461678	-29.71588	-88.687706	1463.1864	81.33478	1604.645	1285.1721	1505.0508	84.843025	1666.9379	1343.8282	57.869564	1000.0	44.8	1000.0	1000.0	191999	22990.443	57328.75	461110.6	-16469.105	22989.594	57323.477	455164.84	-15805.572	159.19539	148.92793	1720.306	23.51183	-23778.717	29836680.0	5498.680243253708
49	-125.484764	273.82797	-27.057339	-2434.8127	1677.7253	62.424553	1834.2323	1621.8369	-101.02194	32.33075	-31.948002	-147.20508	1576.6404	58.223663	1690.7366	1490.605	1674.7135	50.821068	1748.8275	1619.3448	54.356163	1000.0	47.3	1000.0	1000.0	195999	23156.49	56937.27	446019.75	-16125.142	23155.932	56936.242	449525.06	-14070.287	156.9146	151.76543	1856.712	23.69122	-23890.52	25979578.0	5612.755770921707
50	-105.725914	37.801147	-28.831343	-192.07146	1542.6462	95.43277	1703.4695	1392.6512	-98.289	27.795698	-65.439255	-156.07077	1395.8783	55.36543	1512.4963	1298.903	1494.6781	80.94482	1613.7052	1382.6503	53.573334	1000.0	52.4	1000.0	1000.0	199999	22869.09	55797.543	445951.44	-16249.6	22868.9	55793.18	449235.34	-14120.217	158.99484	158.41272	2015.1283	22.915234	-23609.84	26371068.0	5727.184727907181
51	-94.380905	34.182632	10.816895	-175.69635	1549.2229	47.28768	1602.0576	1474.2189	-55.79725	24.97758	-15.293399	-99.44023	1491.763	82.17469	1641.572	1350.2509	1486.3356	63.714928	1594.3796	1384.6602	57.594204	1000.0	59.5	1000.0	1000.0	203999	21991.322	54951.473	452127.94	-15249.669	21992.035	54948.14	443028.12	-13097.701	161.21895	159.67107	1850.3826	24.95377	-22706.217	28267032.0	5841.327235221863
52	-85.24751	33.971115	-30.74524	-225.3213	1579.8627	69.303955	1744.2484	1518.0635	-66.188614	18.68687	-42.264244	-109.79661	1488.4591	81.51953	1635.4109	1325.9944	1566.4344	46.82173	1645.4095	1523.8862	60.22388	1000.0	56.2	1000.0	1000.0	207999	21433.049	55970.832	449521.4	-16014.419	21433.033	55967.867	451736.1	-14582.482	156.1384	156.59991	1905.6449	21.364862	-22100.428	23020778.0	5956.588021039963
53	-93.34505	30.75891	-17.313307	-164.97185	1422.5178	49.48553	1489.7659	1376.0817	-113.32997	49.13253	-42.598217	-192.12996	1444.5962	62.55113	1515.8778	1319.311	1443.0061	94.13156	1591.4762	1276.4711	54.068493	1000.0	56.8	1000.0	1000.0	211999	21336.426	58020.68	462756.75	-15190.749	21336.146	58021.97	463101.9	-13543.631	160.3827	158.66307	2086.0562	24.233791	-22058.547	28160340.0	6072.198370456696
54	-97.222664	29.736702	-34.778496	-201.80864	1599.1252	46.583397	1657.5421	1536.938	-93.57503	26.58708	-48.804348	-137.5419	1414.1549	56.154198	1492.1431	1309.0098	1560.8173	63.037754	1687.9343	1500.1456	56.319443	1000.0	53.4	1000.0	1000.0	215999	21166.88	59427.652	491187.12	-14382.669	21166.887	59421.996	482589.4	-13158.4	158.52116	156.4301	1666.915	21.558273	-21849.836	27767100.0	6187.857378721237
55	-102.75011	39.532	-15.00415	-202.29251	1576.8137	44.52702	1625.208	1504.8513	-104.27777	33.741104	-57.879097	-169.2769	1422.1606	61.878223	1518.7603	1294.6936	1530.8264	56.094624	1617.0658	1426.9045	49.358025	1000.0	49.4	1000.0	1000.0	219999	20844.793	61435.438	517704.12	-13081.8125	20844.797	61431.754	497926.22	-11502.239	155.04428	156.81592	1889.5553	18.27758	-21492.754	24543122.0	6301.410776853561
56	-117.14824	40.74007	-37.21958	-248.9204	1693.89	95.748886	1842.4567	1537.1798	-96.97884	13.691624	-73.69836	-119.14229	1516.1115	47.66977	1582.936	1468.1315	1739.1316	69.83882	1888.3182	1661.9451	48.31325	1000.0	30.0	1000.0	1000.0	223999	20609.316	63742.188	525645.7	-13360.935	20608.592	63736.66	524695.8	-12145.331	153.35928	158.49779	2229.833	20.792583	-21246.86	30750664.0	6415.947346448898
57	-116.36003	37.80127	-34.98976	-221.95163	1474.9524	80.111115	1580.5988	1345.0745	-98.208374	46.200405	-37.69488	-172.85371	1471.4978	91.231895	1630.8396	1320.3444	1514.3497	48.458405	1581.817	1457.4589	47.91566	1000.0	53.5	1000.0	1000.0	227999	20870.459	66369.27	571320.5	-13029.51	20870.33	66365.2	562996.5	-12452.94	152.48363	159.9624	2454.993	17.88229	-21526.451	26587188.0	6531.065007686615
58	-76.59012	120.19383	872.9169	-159.16377	1372.0345	46.68658	1415.1436	1280.857	-98.21897	26.6706	-57.434032	-164.30855	1440.9474	80.08033	1595.1477	1386.2153	1388.8684	26.105835	1418.6606	1320.0868	57.666668	1000.0	54.3	1000.0	1000.0	231999	22347.705	70813.06	587911.2	-12639.025	22347.469	70808.58	587769.25	-12138.847	156.48338	159.61072	2308.4443	23.141537	-23059.38	36521250.0	6646.656748056412
59	-80.811745	26.931744	-25.89594	-157.52736	1443.0724	85.55717	1618.4027	1289.8374	-57.22049	13.19112	-28.722654	-74.72512	1471.7454	49.23376	1535.1653	1418.8373	1435.8025	49.81847	1528.817	1394.0111	57.695652	1000.0	48.7	1000.0	1000.0	235999	22956.207	72347.61	643865.94	-13442.422	22955.705	72345.75	634593.9	-13634.839	153.73743	153.38292	2229.4475	22.506016	-23673.146	38026060.0	6761.037829399109
60	-99.8327	39.17105	-38.90593	-269.6108	1462.324	94.863655	1559.359	1248.2501	-86.28995	35.171585	-54.174934	-181.05292	1445.348	48.591583	1497.3617	1391.1188	1504.7026	67.485435	1659.5027	1435.5297	56.71831	1000.0	59.5	1000.0	1000.0	239999	23266.908	75795.06	655344.0	-15012.084	23267.842	75792.43	656923.3	-13308.718	158.47768	158.54544	2078.8652	20.800701	-23983.338	34640704.0	6875.541108131409
61	-124.47899	365.68216	8.87893	-3037.3513	1455.5393	74.96071	1627.9999	1339.3558	-70.89851	24.677143	-35.245632	-129.96613	1475.0748	82.978424	1599.566	1312.5552	1534.1046	93.93247	1655.1547	1323.8069	61.476925	1000.0	58.0	1000.0	1000.0	243999	23915.408	78594.31	683512.75	-12241.188	23915.111	78593.69	676026.4	-11700.668	161.7306	159.53001	2093.5376	24.705288	-24631.307	38540230.0	6990.372196674347
62	-160.7829	599.9974	-26.162498	-5062.549	1550.4111	53.711422	1645.8131	1459.1898	-90.89317	40.626312	-26.24397	-181.26222	1489.2566	94.187325	1645.8657	1332.4258	1517.3083	70.59256	1621.3975	1416.3055	59.17647	1000.0	67.1	1000.0	1000.0	247999	24712.049	81972.7	680046.94	-12531.862	24710.639	81968.805	678938.44	-12854.772	164.63023	165.76285	2394.9077	19.606743	-25425.488	38909780.0	7106.015612125397
63	-129.529	40.06585	-65.41894	-254.66595	1640.4475	93.16413	1839.0223	1505.487	-119.879555	35.734684	-85.05606	-214.20676	1482.5898	58.14391	1574.4921	1378.9717	1665.0406	90.321335	1850.6066	1583.6965	45.16854	1000.0	43.7	1000.0	1000.0	251999	24852.941	83887.76	703282.44	-14155.911	24851.945	83881.305	701150.75	-13308.841	169.02652	166.22575	2385.3276	23.767445	-25576.912	40294370.0	7220.142655849457
64	-122.40471	36.417595	-48.013523	-269.19604	1496.1434	67.977264	1666.3414	1450.9902	-100.2501	17.591711	-68.8695	-137.85922	1479.0095	65.033966	1618.2244	1416.1709	1518.0804	46.1802	1578.7369	1452.8818	50.833332	1000.0	59.3	1000.0	1000.0	255999	24730.77	85578.76	712864.6	-17188.54	24729.428	85575.12	717918.1	-16489.105	164.83505	163.98613	1861.6425	23.376446	-25453.732	44190050.0	7334.802966117859
65	-122.75724	354.58682	-3.8446913	-2989.5657	1598.7032	91.227844	1741.8873	1528.6688	-62.139374	19.13321	-43.551437	-97.81978	1455.5736	81.444374	1600.61	1291.4128	1592.1301	61.990585	1738.9015	1526.7985	59.97015	1000.0	58.8	1000.0	1000.0	259999	26092.5	88980.83	742528.9	-16082.795	26091.494	88974.04	740306.2	-15731.924	164.25731	163.35764	1972.3005	22.66119	-26833.768	51502188.0	7450.354833602905
66	-47.001022	217.23087	1661.4951	-186.93846	1603.2468	47.71808	1657.6798	1506.8582	-78.46981	15.303089	-59.356453	-105.710304	1470.5574	91.823235	1638.4205	1334.0094	1558.0745	97.8049	1758.5836	1426.7092	60.923077	1000.0	59.4	1000.0	1000.0	263999	26417.494	89796.125	757686.44	-18690.84	26416.65	89798.76	763855.44	-20438.984	169.31284	168.08925	2059.1143	24.479097	-27166.5	56681604.0	7565.514906644821
67	-91.2555	28.413439	-13.418947	-150.87172	1665.0146	53.223457	1734.0929	1596.8904	-78.243774	10.638116	-62.254734	-97.50574	1443.7373	51.562912	1513.916	1393.4989	1661.7621	69.49951	1734.99	1521.1311	54.594593	1000.0	57.2	1000.0	1000.0	267999	27302.986	93834.125	798195.06	-18386.94	27301.283	93827.79	792933.9	-20284.725	170.07079	164.84123	2339.984	24.16869	-28103.941	61341284.0	7680.527023792267
68	-155.01988	502.07822	-25.36105	-4162.1973	1484.8271	63.255413	1587.1735	1347.9857	-80.82567	7.3398857	-67.81206	-95.56533	1435.7281	43.534695	1528.4663	1395.3687	1534.7415	51.92952	1610.4292	1464.7699	61.8	1000.0	47.7	1000.0	1000.0	271999	28587.459	97517.445	823024.7	-18365.363	28587.303	97518.09	825055.2	-19255.307	173.88446	164.9434	2268.0938	27.62558	-29391.547	71675544.0	7794.660729885101
69	-123.36884	358.8351	-32.480553	-2986.449	1608.0358	64.72615	1726.5039	1524.2838	-92.47349	19.22802	-71.03479	-133.30869	1407.2819	47.59162	1512.9198	1300.4109	1571.8923	79.71174	1726.7026	1432.4772	61.369232	1000.0	49.1	1000.0	1000.0	275999	29950.27	99647.18	820219.9	-16127.556	29949.502	99640.83	828593.6	-20477.178	174.91122	163.50371	2388.9277	26.87181	-30811.268	64139990.0	7912.040675878525
70	-98.86966	36.982166	-31.893541	-220.68416	1599.2961	90.4899	1784.3107	1478.1344	-85.131615	30.731855	-32.6918	-131.95941	1485.1531	47.61969	1527.5157	1419.5748	1582.0819	72.47438	1735.6555	1496.4224	58.617645	1000.0	68.9	1000.0	1000.0	279999	30040.615	102885.625	834136.2	-16222.864	30038.922	102884.93	837052.1	-21335.062	169.29407	164.08989	2243.5078	26.321747	-30850.473	51996820.0	8030.567188501358
71	-140.54688	385.50552	-21.231165	-3306.0073	1642.5212	98.63682	1796.7595	1450.0494	-136.33061	53.281715	-47.9309	-241.4829	1420.2438	26.617125	1498.2749	1401.7223	1637.403	65.795715	1763.4075	1581.053	58.014492	1000.0	56.0	1000.0	1000.0	283999	30015.936	105162.484	844294.8	-16664.064	30014.02	105156.805	850227.2	-22381.145	169.93164	166.32286	2233.5825	25.210827	-30820.783	67580824.0	8148.4304304122925
72	-97.61708	44.728527	2.6359806	-283.08157	1616.9963	91.85886	1767.8595	1435.3422	-77.66297	45.626404	-31.400337	-178.85847	1462.8025	69.324005	1632.5497	1414.0352	1606.1506	66.49175	1721.5957	1546.4731	57.45714	1000.0	52.6	1000.0	1000.0	287999	30026.281	105772.05	852524.44	-16677.98	30023.53	105766.23	858901.7	-22685.21	170.21893	167.67162	2350.828	25.502743	-30839.393	60789710.0	8264.680137634277
73	-116.690384	278.38727	-4.8298106	-2257.7874	1661.1309	93.62842	1780.7428	1548.0342	-74.7022	28.352978	-12.96022	-126.03287	1449.9962	44.282837	1525.9058	1408.3447	1640.5892	67.16866	1761.9532	1537.553	65.42623	1000.0	53.4	1000.0	1000.0	291999	31332.105	107609.6	863459.8	-18853.145	31330.58	107601.56	861182.5	-22636.264	180.5795	169.4428	2259.7827	28.166592	-32200.7	83317410.0	8380.830995559692
74	-83.494576	38.858765	-10.661654	-276.1337	1611.919	81.20048	1770.7996	1458.3741	-89.78914	30.6518	-54.022545	-150.29884	1509.9674	88.95407	1646.7776	1358.1215	1630.1191	41.040928	1700.0687	1585.9639	55.15278	1000.0	53.3	1000.0	1000.0	295999	31926.742	107665.28	868020.44	-16182.796	31923.986	107655.69	870978.2	-26570.729	180.46095	166.12067	2228.109	26.913536	-32812.387	79489630.0	8497.33209848404
75	-84.77584	35.47299	-3.2232113	-171.35355	1615.0201	92.74727	1793.486	1445.204	-93.754486	27.071396	-51.737293	-130.25682	1457.425	79.835556	1618.9834	1313.9854	1610.5791	75.1695	1708.6783	1489.3024	56.704224	1000.0	54.5	1000.0	1000.0	299999	33415.105	107604.66	890816.5	-17888.508	33412.1	107602.734	870231.5	-22973.412	186.77408	166.30713	2164.4658	26.9912	-34376.688	85591720.0	8614.951753616333
76	-105.2793	39.498642	-4.180654	-261.4966	1422.5168	34.213066	1520.5328	1389.3085	-120.08366	33.582302	-89.20149	-192.85333	1421.6047	67.88417	1526.4066	1303.9379	1427.3029	68.48532	1525.5056	1301.1754	46.47059	1000.0	43.4	1000.0	1000.0	303999	34368.383	108789.7	887796.1	-18322.338	34366.496	108783.06	880438.7	-22583.945	183.10973	164.99992	2324.0938	27.781338	-35349.49	70975770.0	8730.383217573166
77	-98.78661	54.630066	-3.1677136	-429.77112	1520.2654	93.188965	1687.6221	1367.5424	-73.21321	35.61718	-28.833963	-123.8021	1386.3959	43.067924	1481.7628	1289.4194	1531.6854	76.91027	1705.0815	1451.5084	64.90323	1000.0	78.5	1000.0	1000.0	307999	33895.305	110251.57	926437.3	-20081.94	33894.625	110248.31	912604.6	-26222.992	182.96948	171.91261	2421.2964	25.601349	-34800.625	65697612.0	8844.702228546143
78	-167.51884	664.3274	-17.663828	-5349.7285	1424.156	28.809183	1506.2158	1401.086	-48.604465	26.173119	-13.028117	-85.803406	1448.8068	66.83959	1610.6091	1405.8285	1499.1564	61.722477	1619.7156	1418.6201	64.40323	1000.0	73.5	1000.0	1000.0	311999	34200.27	113927.266	938570.94	-22086.732	34197.56	113923.87	929014.75	-27453.463	189.91144	178.89783	2714.282	29.41167	-35085.777	83502104.0	8963.113673686981
79	-168.23337	549.1884	5.609381	-4516.6035	1494.443	112.39065	1648.825	1231.5426	-114.248375	31.4163	-68.412834	-167.331	1421.0007	65.07781	1592.6443	1387.1182	1472.7867	45.355335	1549.7737	1417.9784	63.078125	1000.0	53.6	1000.0	1000.0	315999	34066.305	115839.57	931238.1	-22096.32	34066.863	115832.76	928432.4	-27284.408	189.6901	181.86235	2278.6628	22.603045	-34911.695	76068100.0	9078.653282403946
80	-95.27231	210.6007	1694.9702	-215.91104	1421.1016	69.14418	1545.3546	1302.9714	-124.818665	28.795801	-76.96001	-160.25876	1407.884	64.98097	1512.6603	1301.3818	1497.6311	77.55246	1628.9447	1397.377	53.053333	1000.0	43.5	1000.0	1000.0	319999	33559.066	114884.61	961044.5	-25234.705	33557.64	114882.92	954010.6	-30960.459	193.1372	182.46886	2567.3706	24.93069	-34396.273	78063420.0	9193.325849294662
81	-118.39823	48.35628	-54.631107	-288.26007	1646.6396	86.3851	1805.0929	1482.347	-83.0367	31.242708	-37.858204	-143.98035	1419.2716	57.697266	1498.1718	1304.6891	1602.0686	75.70541	1710.2645	1480.1857	60.179104	1000.0	49.6	1000.0	1000.0	323999	33536.32	115745.31	976249.4	-23097.908	33536.83	115742.6	971776.8	-26046.936	195.4072	186.17596	2523.9148	25.877197	-34396.062	83604210.0	9307.273479938507
82	-71.915855	39.837696	57.744358	-200.83142	1532.0133	62.857872	1607.2249	1404.511	-35.315727	29.464916	11.379233	-106.35352	1462.2001	97.99499	1565.8904	1313.4316	1544.9387	68.61475	1686.8248	1474.4923	55.430557	1000.0	64.8	1000.0	1000.0	327999	33448.664	117725.555	978548.06	-21130.072	33449.793	117723.055	977515.6	-27773.707	192.62051	187.01758	2674.942	24.401302	-34272.984	72683210.0	9423.219265699387
83	-89.9636	34.38209	-16.40747	-230.3723	1591.214	97.01351	1772.2153	1412.1418	-61.95822	27.329247	-28.03378	-114.39151	1450.8484	84.68347	1620.2361	1331.7017	1586.2327	93.14207	1730.1007	1416.7849	54.094593	1000.0	63.6	1000.0	1000.0	331999	32868.027	117713.36	1010068.8	-21785.828	32870.133	117709.52	985281.06	-35552.164	188.74312	183.27177	3375.3657	26.297218	-33706.664	73425420.0	9537.605879306793
84	-83.49047	40.370792	-15.025367	-229.42096	1467.0281	87.55483	1639.2766	1316.0035	-68.2527	32.563732	-32.79712	-137.1062	1479.7478	82.25059	1625.4087	1411.3489	1487.3965	58.98659	1573.1428	1400.0328	55.915493	1000.0	55.3	1000.0	1000.0	335999	33299.344	121314.34	1032583.3	-25942.45	33299.453	121309.75	1043640.4	-33822.504	189.88753	186.1754	2925.367	26.951752	-34178.86	80806264.0	9652.570137739182
85	-135.09068	419.995	-5.337648	-3508.659	1431.9043	60.207745	1531.1813	1336.8475	-75.51677	34.43121	-27.278992	-135.32016	1474.9443	68.35668	1531.592	1319.3729	1415.6438	15.414612	1440.7784	1393.8868	60.666668	1000.0	50.3	1000.0	1000.0	339999	35010.9	127271.945	1086570.9	-22590.77	35009.547	127268.5	1111585.2	-28625.262	185.8555	180.47426	2542.3306	25.316393	-35911.85	89279100.0	9765.851768016815
86	-134.88853	444.185	-26.502546	-3868.9792	1659.7383	85.328064	1816.96	1506.4386	-80.145	29.899912	-31.88668	-137.25548	1420.8063	83.43642	1591.5238	1300.7363	1685.9758	69.34275	1833.1046	1603.9594	55.916668	1000.0	44.7	1000.0	1000.0	343999	36907.066	131392.55	1103856.6	-20678.883	36906.086	131389.08	1124322.0	-26900.547	194.9152	186.92758	2507.209	28.437546	-37877.867	106196664.0	9878.93142580986
87	-120.49498	59.595318	-50.988045	-489.7007	1533.7537	53.692123	1600.7335	1458.389	-126.95416	19.385447	-101.105644	-157.76025	1487.1086	76.60376	1620.1001	1423.8563	1504.6583	40.09951	1586.416	1465.0204	50.177216	1000.0	46.0	1000.0	1000.0	347999	37249.562	131303.81	1136012.9	-24447.955	37249.668	131297.8	1146780.8	-35738.7	197.66362	180.6747	2648.7114	30.386765	-38226.06	99729210.0	9992.556443452835
88	-122.46061	42.98717	-48.31347	-283.36703	1560.585	92.403786	1716.5106	1423.0677	-113.73761	27.72559	-87.502235	-175.28036	1419.121	90.256676	1617.8779	1294.4414	1503.9271	66.453094	1625.9517	1395.5667	47.904762	1000.0	45.4	1000.0	1000.0	351999	37534.473	133453.42	1150903.1	-22737.129	37534.04	133447.17	1160740.1	-32797.51	208.70045	190.33017	3173.8213	30.179047	-38524.133	107451690.0	10105.162231683731
89	-116.369415	210.45654	-25.42416	-1828.9016	1422.9877	67.68892	1501.0336	1283.4696	-136.89519	44.049	-72.1007	-210.22778	1461.4302	44.417263	1557.1124	1427.3312	1397.1809	50.997124	1487.8844	1296.575	57.47826	1000.0	51.7	1000.0	1000.0	355999	38502.29	136726.02	1181094.8	-25632.865	38504.06	136727.02	1183089.2	-35760.19	211.87906	192.60954	2481.8193	31.16579	-39489.39	119434920.0	10218.158987283707
90	-85.77519	43.252132	-3.3068376	-211.32648	1485.1799	98.34764	1666.0486	1348.847	-71.63759	25.017637	-27.505146	-103.071236	1516.4523	74.85153	1647.8536	1372.5708	1514.1705	83.57945	1671.6049	1347.8254	60.848484	1000.0	57.0	1000.0	1000.0	359999	39042.312	138787.44	1222083.4	-24393.611	39042.03	138778.36	1214453.9	-38659.27	206.78792	188.84297	3005.4792	28.313053	-40089.957	111745050.0	10333.25047659874
91	-68.36831	80.007034	470.72415	-154.97028	1567.9835	57.425934	1650.4148	1435.8239	-105.30623	47.573982	-50.80371	-231.68417	1457.134	47.347313	1529.8214	1417.4475	1642.2565	68.70553	1749.4935	1544.9258	70.070175	1000.0	62.4	1000.0	1000.0	363999	40774.39	143644.61	1239070.4	-31148.857	40774.387	143636.44	1251473.8	-33934.42	204.39224	187.27257	2501.2964	28.311768	-41808.707	108511890.0	10447.663900852203
92	-98.179344	31.93263	-48.097862	-252.60344	1531.656	46.741917	1617.8134	1483.6217	-97.08455	20.139505	-67.366745	-121.23911	1431.0154	59.156013	1528.4104	1306.6447	1573.0332	80.71177	1703.9883	1471.8925	52.20779	1000.0	55.0	1000.0	1000.0	367999	40991.14	147687.55	1283641.8	-25514.01	40994.676	147682.12	1292199.1	-31505.96	210.2163	191.42772	2722.1475	24.957243	-42063.664	104749530.0	10561.347686290741
93	-119.34254	42.884575	-35.238155	-353.42807	1561.6167	62.268394	1711.5504	1492.8765	-105.62614	27.665453	-47.835445	-149.03577	1426.8021	42.58458	1540.5059	1391.622	1541.4127	45.065456	1627.283	1489.8833	51.51282	1000.0	49.0	1000.0	1000.0	371999	41782.406	154382.2	1333821.9	-30447.441	41783.215	154383.33	1353953.9	-38017.824	214.39626	197.34276	3095.1348	22.747917	-42875.19	118606104.0	10675.163973808289
94	-96.909935	29.158482	-27.454048	-162.33827	1445.7189	48.22253	1543.0886	1405.702	-126.42159	15.162323	-108.58748	-167.2969	1478.1672	44.0743	1552.8282	1435.0309	1449.6461	44.836224	1538.8926	1413.5812	50.73077	1000.0	53.7	1000.0	1000.0	375999	43241.008	160999.0	1404272.6	-35114.24	43242.895	160993.17	1412259.4	-42349.766	221.0504	199.45714	3285.221	23.768005	-44322.07	143222200.0	10788.407582521439
95	-106.65048	40.273846	-39.41297	-218.76297	1515.7875	66.01985	1655.3705	1438.0513	-96.85843	27.460676	-62.133877	-138.61848	1456.1105	92.96314	1641.7363	1320.7401	1522.4447	64.08075	1663.5763	1450.2925	48.55422	1000.0	37.0	1000.0	1000.0	379999	44090.594	165832.75	1486221.0	-39071.043	44091.918	165825.33	1479721.9	-47031.926	223.70724	197.59535	3536.0195	26.166641	-45209.816	132084320.0	10900.672412395477
96	-124.07295	42.115746	-54.24157	-269.05872	1442.2421	79.42115	1592.3292	1295.9478	-127.36161	34.41108	-82.229904	-182.12563	1497.7566	55.21785	1549.9701	1421.3552	1416.3717	59.97574	1501.3666	1295.9333	42.351063	1000.0	49.5	1000.0	1000.0	383999	45161.21	173272.69	1536908.9	-35388.12	45160.13	173261.34	1545890.0	-47344.598	223.97504	198.68459	3187.2944	31.412994	-46309.14	201164290.0	11014.204149246216
97	-104.912186	39.918995	-32.359913	-291.17053	1504.3938	140.2748	1727.1824	1265.1299	-102.77212	29.476435	-53.338737	-162.06172	1505.675	63.564037	1621.7782	1427.0491	1517.9631	39.6826	1598.7594	1474.6696	53.092106	1000.0	44.8	1000.0	1000.0	387999	46176.67	179609.62	1589483.0	-34935.3	46172.484	179596.73	1607734.6	-39790.754	227.46877	196.52394	3096.7603	32.673706	-47331.39	191862900.0	11128.980781316757
98	-119.457085	44.193085	46.96991	-222.53952	1449.3906	64.872826	1555.6007	1342.7151	-103.95441	25.106113	-60.040375	-134.35579	1548.3711	82.77471	1690.2798	1385.8021	1482.8762	65.87286	1547.8239	1342.7402	51.766235	1000.0	49.7	1000.0	1000.0	391999	48166.9	189171.81	1658606.9	-35203.65	48166.586	189164.72	1661428.1	-43509.65	236.31366	203.75305	3100.8682	30.834967	-49373.44	179240430.0	11241.645644903183
99	-160.21928	475.30814	-40.180622	-4009.6343	1589.4426	83.95158	1751.4583	1442.4209	-110.56277	38.78442	-37.7059	-175.96848	1449.8093	62.373188	1524.6199	1321.6699	1596.2305	72.2982	1744.5905	1520.6846	59.46269	1000.0	49.3	1000.0	1000.0	395999	50282.062	197571.66	1721452.2	-41134.41	50282.707	197566.38	1726036.0	-49455.953	242.76852	200.14642	3749.4668	33.5152	-51464.1	220649890.0	11356.334228992462
100	-109.71678	40.72914	-45.955837	-300.08408	1484.4329	74.202324	1586.5398	1356.1578	-101.93443	32.751442	-60.55074	-161.4545	1425.4701	39.515884	1512.6254	1397.2491	1538.7881	65.49178	1663.3749	1446.7365	53.093334	1000.0	58.4	1000.0	1000.0	399999	50855.086	200828.45	1823212.8	-47609.402	50855.26	200825.6	1809050.9	-51425.668	244.09976	201.23875	3516.6553	35.17431	-52079.125	236109660.0	11469.428836107254
