Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTransferEpRet	StdTransferEpRet	MaxTransferEpRet	MinTransferEpRet	AverageRandomEpRet	StdRandomEpRet	MaxRandomEpRet	MinRandomEpRet	AverageAdvEpRet	StdAdvEpRet	MaxAdvEpRet	MinAdvEpRet	EpLen	TestEpLen	TransferEpLen	RandomEpLen	AdvEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
59	-61.105923	38.938812	7.487515	-185.89304	1505.7338	27.387806	1571.3392	1454.6316	-24.876257	15.731001	-6.1153746	-52.5265	1647.3398	55.835667	1724.1476	1594.0785	1471.2754	155.7335	1754.2035	1306.2113	58.594204	1000.0	43.2	1000.0	1000.0	235999	10577.236	27033.498	191719.17	-8338.349	10577.168	27034.271	191905.16	-7602.383	92.74524	75.827225	3941.2583	5.3916907	-10976.121	3523220.5	7534.951333284378
60	-71.87032	40.78536	7.558301	-226.19609	1492.1898	28.909924	1576.6605	1469.336	-64.30451	23.175938	-35.28136	-104.01714	1638.3016	110.81652	1808.3146	1474.7668	1524.2249	81.26135	1685.8915	1374.7053	40.639175	1000.0	55.9	1000.0	1000.0	239999	11098.716	28131.701	198840.95	-8624.837	11098.262	28131.717	198871.02	-8407.282	104.79987	81.288216	3894.871	11.531937	-11485.019	4195610.5	7661.4812433719635
61	-185.00026	821.8607	11.403146	-6649.2485	1490.431	80.22515	1591.566	1342.3811	-48.280815	45.25519	32.019634	-117.55481	1432.821	71.37923	1552.174	1334.9843	1479.0549	81.820656	1604.8691	1337.01	63.666668	1000.0	68.6	1000.0	1000.0	243999	11439.368	29002.816	210187.56	-8350.088	11439.204	29003.055	210119.78	-7999.711	113.10142	91.88113	4047.3667	9.239179	-11828.775	4131774.2	7785.900415897369
62	-75.90069	51.596252	61.721107	-227.13092	1511.3849	54.70581	1636.6196	1401.5837	-37.603973	62.754753	39.32148	-188.82137	1617.8369	88.14397	1796.0242	1527.9181	1557.7278	50.850613	1616.1605	1492.04	64.854836	1000.0	74.0	1000.0	1000.0	247999	11206.975	29946.889	223310.67	-8804.096	11206.714	29947.469	222770.88	-7092.1025	106.40715	88.6839	4335.14	10.320604	-11565.118	4234897.0	7924.955587863922
63	-120.39835	427.8948	32.561695	-3447.3376	1631.6078	92.3043	1787.2698	1461.0055	-63.35554	66.23545	37.0872	-156.54758	1596.3014	79.26649	1778.611	1469.8727	1625.3204	54.86156	1748.3505	1565.8671	64.951614	1000.0	66.4	1000.0	1000.0	251999	11135.831	31370.703	229604.9	-8144.4863	11135.391	31371.504	231095.28	-7327.992	101.96759	84.8553	4367.277	9.433206	-11482.147	4576455.5	8051.9403860569
64	-68.16922	46.369312	20.636496	-173.55994	1610.8545	57.56964	1732.3873	1505.7334	-60.746624	26.818827	-21.615007	-112.69508	1665.6367	67.308586	1807.7499	1601.226	1673.5345	66.933014	1753.9681	1523.8525	63.11111	1000.0	60.0	1000.0	1000.0	255999	11055.618	32751.229	245918.2	-7570.85	11055.184	32752.232	243667.83	-7067.253	98.12662	83.5101	4451.6465	9.155773	-11405.425	5336217.0	8177.339094400406
65	-66.70145	43.189972	36.62848	-250.76268	1584.1946	67.001915	1706.746	1498.2549	-32.76351	27.692463	2.1309347	-96.29197	1605.8441	66.88659	1744.0602	1541.8295	1581.8347	50.6344	1645.0378	1509.0789	60.28788	1000.0	60.8	1000.0	1000.0	259999	11086.545	34406.68	256667.42	-10281.83	11086.211	34407.316	260888.16	-6826.547	97.01276	83.91661	4725.6777	13.143202	-11430.786	5570145.5	8304.386602640152
66	-64.57593	40.751366	-2.8453898	-198.92215	1693.679	74.342896	1791.0238	1540.7963	-47.068127	46.69405	18.805538	-150.93088	1605.1531	66.5558	1755.758	1538.7632	1705.3336	95.5133	1908.583	1504.5563	59.367645	1000.0	68.5	1000.0	1000.0	263999	11380.852	36106.62	274142.62	-7707.1724	11380.654	36108.066	275122.6	-5925.034	103.8116	88.663345	4673.415	8.675872	-11743.184	5568268.5	8433.01616024971
67	-128.27885	569.8822	28.549553	-4779.4624	1496.0769	49.85428	1589.6727	1375.4954	-39.11767	42.913193	30.395006	-106.15318	1552.6794	50.644608	1610.5542	1490.2047	1566.9738	83.34624	1724.8063	1475.7471	58.617645	1000.0	65.1	1000.0	1000.0	267999	12141.632	38866.605	293181.78	-9687.741	12141.07	38867.254	290341.1	-8969.606	102.22894	90.94811	4473.684	10.38805	-12511.854	6640638.0	8567.800406694412
68	-26.212143	230.46948	1790.877	-158.25179	1573.4507	68.86254	1745.5452	1479.573	-73.970924	20.628143	-51.769756	-129.46106	1498.6003	94.28685	1603.4474	1255.3583	1650.9082	73.67435	1811.6235	1550.8207	61.661537	1000.0	67.5	1000.0	1000.0	271999	13057.051	41341.1	307299.94	-9246.16	13056.939	41343.082	309876.5	-9090.649	105.92101	92.26459	4698.427	13.20834	-13479.363	7257540.0	8692.621059179306
69	-130.41756	382.01382	11.881181	-3118.4473	1502.9772	47.537655	1552.9961	1432.1836	-102.921036	35.621307	-28.739723	-156.37134	1436.175	85.18	1617.4025	1314.4647	1505.0007	72.456696	1649.2109	1409.2018	62.396824	1000.0	56.8	1000.0	1000.0	275999	14032.316	43504.383	324553.4	-12145.195	14031.8955	43505.59	334767.5	-9579.092	116.26638	96.87028	4379.315	13.003666	-14504.938	7660276.5	8819.898165941238
70	-63.598347	274.22046	2088.8967	-254.36868	1525.5427	57.03765	1640.7676	1420.772	-123.57743	38.280216	-71.61125	-212.96053	1574.8217	48.722397	1629.2473	1514.9723	1536.9976	81.483536	1683.891	1398.4591	63.625	1000.0	58.7	1000.0	1000.0	279999	14556.716	45901.38	322856.8	-11229.816	14557.156	45901.164	332548.28	-9302.684	122.11784	108.148964	5524.8335	14.320272	-15017.124	8264344.5	8944.607661008835
71	-143.52559	243.51833	-22.729757	-2147.44	1447.8889	71.89449	1521.5009	1321.7915	-68.923256	39.50968	-27.549648	-162.00735	1511.3182	103.17928	1653.6111	1336.7585	1461.6646	71.49717	1621.0132	1400.8319	55.971832	1000.0	43.3	1000.0	1000.0	283999	15091.447	47906.684	337929.12	-12071.606	15091.226	47908.387	340017.8	-22540.59	141.52306	122.31707	5599.1904	13.666552	-15590.001	11423744.0	9068.452924966812
72	-112.2103	360.53796	5.41173	-3194.0972	1470.1901	50.50504	1563.4503	1354.8829	-34.099068	17.168283	-4.873471	-71.16549	1458.3188	61.458694	1585.5023	1352.7496	1528.9001	49.74555	1586.132	1438.0981	53.626667	1000.0	35.9	1000.0	1000.0	287999	16186.766	49336.99	356560.28	-13747.047	16185.715	49337.973	359417.12	-11052.276	161.19215	132.70255	5038.7944	16.115225	-16733.697	12632885.0	9192.89480805397
73	-35.59489	109.10632	1072.006	-103.75008	1608.9437	126.002785	1767.7875	1295.7987	-77.069016	15.177533	-54.57576	-108.32029	1531.958	49.430206	1589.5037	1470.6625	1628.6003	41.770992	1687.2743	1551.7908	37.30841	1000.0	37.4	1000.0	1000.0	291999	18020.541	51319.574	368609.62	-14627.511	18019.002	51321.26	371483.2	-13809.787	179.86247	137.02425	4821.1104	11.6745205	-18642.365	13294565.0	9317.936315059662
74	-70.661415	40.947063	13.553417	-287.57043	1525.0442	68.4734	1650.3301	1443.8776	-105.0438	53.535896	-38.854965	-242.32666	1463.5376	45.434334	1535.9777	1428.0107	1483.8159	45.970848	1544.3414	1429.8915	40.39394	1000.0	65.6	1000.0	1000.0	295999	18569.129	52961.473	388223.66	-16293.479	18568.57	52961.48	388777.72	-12044.93	166.91331	139.86406	4645.697	15.703626	-19115.025	14095413.0	9442.971102237701
75	-112.9885	46.336784	-27.64915	-283.1773	1537.4661	61.965164	1656.127	1414.8815	-69.58646	18.18727	-46.112083	-105.00641	1465.3658	104.38282	1630.6293	1311.2955	1540.0775	75.489044	1652.0441	1380.7762	64.934425	1000.0	68.0	1000.0	1000.0	299999	18113.596	55237.586	402470.8	-19644.398	18113.438	55238.375	409121.97	-17337.436	137.81895	120.69207	4489.278	16.216637	-18643.084	13636123.0	9568.450781106949
76	-80.108635	209.87798	1568.2675	-236.51523	1510.9042	44.546337	1641.2753	1480.0112	-107.15521	50.786167	-50.002163	-225.28645	1556.3844	70.5297	1692.134	1479.0647	1521.0518	67.07794	1625.2886	1389.8367	62.26154	1000.0	61.1	1000.0	1000.0	303999	18425.9	58797.387	438774.22	-19791.24	18425.453	58797.387	444397.22	-17316.543	134.86072	118.59316	5224.4067	15.137605	-18978.652	15539098.0	9693.95209145546
77	-155.06866	434.65036	-20.233122	-3501.703	1618.7076	57.881153	1721.2281	1541.7197	-89.636055	32.884205	-17.26177	-129.47205	1536.3315	79.98146	1692.4589	1390.8169	1601.1006	49.422283	1688.9379	1545.8995	65.2459	1000.0	58.5	1000.0	1000.0	307999	19097.934	61958.49	451518.22	-17250.193	19097.312	61958.4	456079.1	-19342.725	139.39638	122.4203	5446.271	17.376581	-19659.309	15778146.0	9819.532778024673
78	-94.62399	38.430943	-10.18127	-183.9748	1684.9869	99.60797	1793.0891	1492.3698	-59.909584	47.041233	14.925696	-123.96017	1547.1785	32.489307	1639.3405	1517.01	1657.3008	111.61966	1787.7432	1406.7571	62.921875	1000.0	74.8	1000.0	1000.0	311999	19634.312	64636.02	478084.88	-17988.139	19633.594	64635.973	474898.62	-18242.883	130.6466	118.20007	5476.789	17.807	-20197.031	18737606.0	9945.297803163528
79	-161.33112	738.91003	37.07671	-5683.901	1495.5973	62.71532	1597.4684	1355.3667	-36.26279	28.590525	1.9120243	-91.211266	1619.2952	74.31629	1735.4774	1523.3965	1536.4974	80.7386	1695.85	1379.1588	69.70175	1000.0	53.6	1000.0	1000.0	315999	20495.111	67912.164	493784.4	-15797.012	20494.703	67912.18	498578.75	-16105.729	125.05639	116.326614	5063.629	17.478859	-21096.932	17861816.0	10070.570682764053
80	-83.03541	171.62128	8.088145	-1351.0924	1642.6002	49.813744	1738.0121	1592.1703	-88.41395	49.980152	-24.868233	-170.63869	1559.1487	64.493225	1655.9486	1435.3287	1617.9365	83.91104	1744.7899	1450.2382	67.9661	1000.0	57.8	1000.0	1000.0	319999	21454.19	71034.1	503822.12	-15425.481	21454.016	71033.33	513398.94	-16660.098	126.32769	115.06561	5492.7373	11.440361	-22068.752	19297698.0	10197.162060976028
81	-131.87065	365.85483	19.770884	-2895.1099	1587.938	91.2146	1690.7542	1357.451	-90.68004	55.89406	-33.513172	-226.0822	1580.8843	53.640594	1650.8436	1527.2548	1631.011	68.48406	1788.0273	1565.7493	67.745766	1000.0	58.2	1000.0	1000.0	323999	22514.271	72455.086	527010.5	-18125.955	22512.484	72455.5	536799.25	-16462.203	136.06215	123.72955	5219.1133	16.402308	-23159.88	23583232.0	10321.697530031204
82	-163.49081	506.86343	-5.6496286	-4069.0906	1445.4597	83.26464	1645.4043	1330.1707	-67.905655	31.668852	-22.361887	-144.08911	1584.9512	92.95267	1758.1948	1397.4312	1484.9609	55.072346	1549.3461	1400.6093	65.03278	1000.0	51.0	1000.0	1000.0	327999	22953.23	73606.84	541404.4	-18892.342	22952.668	73607.875	549810.1	-21856.74	143.3217	126.68631	5196.9365	15.469868	-23613.723	20069000.0	10446.54269528389
83	-52.811462	223.43222	1664.4089	-244.37148	1559.3036	45.55838	1660.0901	1483.4948	-121.349915	35.128876	-77.53386	-184.0571	1486.5616	66.265854	1581.5033	1351.9249	1524.8578	74.07223	1709.8496	1468.0978	64.190475	1000.0	66.9	1000.0	1000.0	331999	23490.81	74610.54	557494.7	-16972.64	23490.316	74611.69	565522.1	-20031.037	155.37183	137.38155	5371.414	17.465363	-24130.88	23985790.0	10571.581263780594
84	-81.94921	245.82872	1762.6411	-221.66539	1483.6421	87.47748	1689.0442	1337.2067	-89.14555	84.22294	39.658714	-170.16257	1546.9763	76.28541	1732.325	1469.6929	1445.1326	71.99769	1576.9116	1347.0637	67.49152	1000.0	66.5	1000.0	1000.0	335999	24456.764	77680.07	571214.8	-24830.686	24455.678	77680.28	575588.5	-37925.36	153.11905	136.1917	5423.1123	16.006989	-25117.305	27071844.0	10696.709985494614
85	-122.561295	75.26559	-9.825806	-605.0791	1463.2905	79.207695	1614.9563	1334.0155	-130.66963	62.485153	-41.506004	-209.04378	1513.8683	51.035446	1604.7808	1462.8705	1458.5458	73.04019	1546.4203	1296.4805	65.065575	1000.0	69.6	1000.0	1000.0	339999	24524.9	79041.73	571179.4	-25484.1	24525.115	79043.586	578168.25	-35843.47	156.93738	143.84962	5467.174	17.26161	-25185.156	26057416.0	10832.84490776062
86	-109.42479	48.166634	-8.088961	-232.10895	1507.1361	80.81765	1681.8154	1380.9202	-88.35811	75.50126	13.482717	-222.82675	1617.739	79.13483	1687.1115	1467.3107	1523.191	61.961212	1629.3015	1453.6481	59.441177	1000.0	71.0	1000.0	1000.0	343999	25251.635	81759.414	589799.75	-31198.674	25251.902	81760.43	606941.1	-34937.348	162.39755	152.45097	5892.859	19.141668	-25924.645	31693282.0	10954.97334766388
87	-183.77954	440.4363	-11.644822	-3545.1116	1714.9951	75.627556	1880.7039	1623.9752	-155.06023	61.39879	-50.94099	-231.74132	1657.2047	102.21535	1888.2424	1528.6847	1697.7076	84.59065	1791.5503	1506.4788	67.03333	1000.0	68.8	1000.0	1000.0	347999	25553.02	83698.12	612909.2	-24364.66	25553.49	83699.05	618228.1	-18379.332	166.67688	156.39455	6710.9946	19.577183	-26239.254	31938388.0	11075.244257688522
88	-114.84863	81.410446	-14.998331	-603.4051	1794.0127	67.33309	1927.6222	1705.6809	-46.255386	48.94876	1.8780272	-173.51204	1731.4529	46.334824	1811.1025	1698.4501	1772.6484	68.59789	1901.9995	1681.6621	65.57377	1000.0	64.7	1000.0	1000.0	351999	25823.182	84973.59	629363.5	-35671.28	25824.033	84976.21	635758.25	-37560.285	165.34114	157.5374	5869.8066	19.447515	-26498.123	30048162.0	11199.088726520538
89	-135.75046	348.94443	-8.589759	-2711.2354	1603.7415	74.488594	1668.7861	1416.9321	-47.171936	31.197042	17.790686	-112.57005	1661.8258	71.98928	1739.7401	1488.6411	1570.2638	78.153404	1657.3322	1424.8744	69.82456	1000.0	57.9	1000.0	1000.0	355999	26597.736	87683.53	639622.7	-37093.72	26596.836	87682.016	655575.5	-37418.703	159.51868	148.1798	5722.5757	21.19284	-27301.027	35459376.0	11320.591016292572
90	-155.07614	548.76495	9.022634	-4524.1167	1578.5873	43.81868	1626.8552	1498.0532	-44.236427	28.862322	-7.332784	-105.8712	1692.4929	84.212975	1847.6095	1525.2601	1531.0261	88.47878	1718.306	1372.4451	61.446156	1000.0	61.4	1000.0	1000.0	359999	27569.373	90949.64	648281.9	-30931.02	27568.484	90950.08	656092.8	-30079.338	162.5449	152.80537	5388.567	21.762669	-28270.871	33302458.0	11440.899647951126
91	-95.81447	40.61456	-17.297373	-216.15337	1455.5964	46.966396	1510.4331	1396.7665	-93.087555	18.159634	-67.68068	-120.52957	1503.759	42.61555	1592.327	1469.4922	1429.2612	36.848576	1503.1578	1396.4816	57.82353	1000.0	40.6	1000.0	1000.0	363999	27678.328	92833.08	674712.5	-26728.22	27678.832	92833.27	688701.3	-30365.338	164.8698	153.94525	5116.26	20.469805	-28404.664	33249890.0	11561.362548351288
92	-62.764435	205.43124	1595.4387	-174.41055	1442.5928	97.93781	1596.1595	1295.8519	-81.12921	35.221676	-39.51162	-166.24176	1459.6833	66.86333	1545.8855	1321.0089	1424.2129	76.94013	1523.4684	1283.9592	59.64706	1000.0	57.0	1000.0	1000.0	367999	28383.36	96703.47	691724.44	-32758.984	28381.984	96706.36	701134.4	-36138.746	172.25027	160.45473	4594.2793	20.785282	-29129.168	40969380.0	11682.107875585556
93	-78.42444	212.03159	1500.8098	-246.6308	1553.14	53.539555	1621.9586	1482.6367	-113.770706	41.30645	-59.953796	-193.02715	1558.614	65.62511	1636.8397	1409.1573	1540.8187	47.54406	1635.8264	1496.5851	67.76271	1000.0	81.2	1000.0	1000.0	371999	29146.104	100149.04	713957.25	-32650.172	29146.281	100151.586	728796.44	-31348.59	172.44542	160.76398	5501.9746	19.580982	-29898.857	46646156.0	11803.972388982773
94	-144.18083	534.13934	6.833798	-4438.1045	1432.0665	38.763264	1511.4874	1397.9247	-91.37212	93.196945	16.985949	-353.91724	1493.7155	67.84923	1590.0116	1386.9344	1481.7728	48.539543	1544.3964	1413.2858	60.5	1000.0	71.6	1000.0	1000.0	375999	30371.484	103894.17	754477.44	-34455.79	30369.92	103898.79	764264.7	-35473.66	172.50386	160.19324	5218.09	23.599636	-31169.232	48570828.0	11926.055221557617
95	-80.707436	139.3872	978.5459	-268.25412	1511.8551	81.390495	1596.347	1368.9174	-103.10122	38.589344	-49.80585	-165.70804	1644.7887	72.41642	1731.1769	1501.1274	1531.4359	73.044754	1610.7777	1375.9011	59.985073	1000.0	56.9	1000.0	1000.0	379999	31215.236	106220.42	781076.6	-38399.934	31213.709	106218.63	790705.7	-32346.404	177.82384	165.33789	5449.8076	16.433594	-32062.703	54746870.0	12046.851440906525
96	-157.18806	529.5536	-5.1390095	-4211.083	1644.8158	98.07109	1818.0353	1489.8696	-70.0201	22.757755	-34.090515	-108.71322	1632.2836	81.87502	1696.6364	1485.3835	1734.7373	52.77754	1807.5852	1669.8823	67.083336	1000.0	57.6	1000.0	1000.0	383999	32484.96	108543.984	793060.1	-32830.605	32482.709	108545.61	809019.3	-29033.621	185.03127	164.0894	4928.1167	23.151575	-33327.273	59882612.0	12168.24057674408
97	-87.987045	42.32361	20.124573	-206.42714	1446.9751	49.055958	1519.1538	1400.6678	-79.776886	61.207245	0.95870835	-178.91788	1557.7518	63.295765	1632.5913	1440.873	1476.4819	65.53642	1596.6814	1394.2134	65.7	1000.0	62.1	1000.0	1000.0	387999	32715.014	109415.6	805908.5	-33579.906	32715.996	109417.445	813504.4	-35701.688	180.65648	168.17026	4600.915	23.95324	-33570.805	55032580.0	12289.548659563065
98	-130.01212	215.13783	-12.710018	-1724.9408	1614.2083	70.23865	1749.112	1527.2428	-66.27319	13.0974865	-44.036636	-83.08022	1669.0297	63.229298	1788.2571	1575.2961	1644.0273	68.29007	1723.3751	1525.1693	69.62069	1000.0	55.5	1000.0	1000.0	391999	32790.91	112200.01	816543.56	-40844.844	32790.234	112203.36	828735.0	-35185.027	177.57358	166.70189	4740.8633	22.330479	-33584.68	59555692.0	12409.559667825699
99	-122.379074	230.97006	23.335907	-1852.531	1498.7457	61.579514	1599.3511	1380.4761	-122.29606	38.857666	-63.35415	-190.11531	1580.073	70.41806	1673.8925	1462.2957	1546.4801	39.814945	1584.3933	1482.6825	66.88333	1000.0	59.4	1000.0	1000.0	395999	32908.23	113309.59	827130.94	-32857.76	32907.793	113310.92	837854.0	-33757.273	186.89513	174.49901	4930.2266	20.952412	-33743.8	62432130.0	12530.109058618546
100	-107.27028	59.35534	0.5033298	-287.0751	1652.778	124.08747	1833.5913	1429.1405	-64.49636	22.366575	-27.14684	-107.19788	1612.4592	56.61833	1702.4503	1486.2806	1709.6803	128.12689	1884.9198	1478.4558	62.546875	1000.0	34.4	1000.0	1000.0	399999	33366.234	114914.875	855739.8	-33764.48	33366.094	114915.766	869466.44	-30853.53	192.84097	178.81189	5375.7583	21.348423	-34227.473	71003460.0	12649.285300731659
