Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	AverageTransferEpRet	StdTransferEpRet	MaxTransferEpRet	MinTransferEpRet	AverageRandomEpRet	StdRandomEpRet	MaxRandomEpRet	MinRandomEpRet	AverageAdvEpRet	StdAdvEpRet	MaxAdvEpRet	MinAdvEpRet	EpLen	TestEpLen	TransferEpLen	RandomEpLen	AdvEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
59	-11.39441	35.599182	50.97185	-236.9038	1589.9479	33.524982	1662.3135	1553.3457	0.6160309	21.27248	37.850098	-49.263535	1478.9542	92.79868	1648.4303	1362.5083	1588.1033	59.571877	1666.4138	1464.7039	63.095238	1000.0	53.5	1000.0	1000.0	235999	367.7469	1200.1016	10608.607	-543.153	367.74063	1200.0641	10531.489	-572.04724	14.352625	29.570518	670.7167	-19.923119	-379.30655	4941.9316	6844.346822977066
60	3.031144	95.8333	645.9635	-72.85671	1757.2361	100.22589	1903.5013	1583.2064	16.96762	21.047298	66.68325	-5.812592	1479.7047	38.81142	1562.0277	1449.1154	1684.8568	61.78705	1781.4286	1579.815	79.84	1000.0	53.5	1000.0	1000.0	239999	356.0668	1280.5386	10954.054	-554.4167	356.09396	1280.4886	11002.179	-592.37787	13.399085	31.691057	740.61523	-22.072605	-365.8312	5286.4487	6960.293688774109
61	32.969456	293.60504	2122.8792	-72.79942	1712.4988	69.3276	1827.8008	1622.0868	-2.5640364	14.954231	23.762957	-24.78117	1483.8086	73.46718	1663.4248	1376.9532	1697.3258	62.991913	1821.2649	1619.2373	76.61539	1000.0	67.9	1000.0	1000.0	243999	344.92584	1353.0205	11457.983	-617.12445	344.9398	1353.0566	11467.06	-572.83154	12.718075	32.130695	694.1929	-20.885061	-353.88916	6040.128	7076.564176082611
62	-64.66263	405.07117	72.4348	-2978.4082	1698.0416	65.87939	1776.8776	1563.3068	-2.2874124	25.2203	48.264038	-34.430103	1527.4163	104.14615	1679.9789	1363.9291	1728.8816	66.80557	1871.4424	1663.3118	75.15094	1000.0	57.7	1000.0	1000.0	247999	366.0146	1446.6649	12291.371	-535.1156	366.0445	1446.709	12286.225	-641.4082	13.540512	33.635315	714.05133	-23.461155	-375.80167	7321.212	7193.034101724625
63	-58.468117	347.27808	47.109234	-2719.3572	1745.4541	72.27304	1831.777	1619.6743	8.862291	25.265202	42.879387	-42.069378	1510.4312	85.01451	1680.019	1391.7446	1756.3215	79.00049	1929.1711	1633.1268	67.316666	1000.0	54.6	1000.0	1000.0	251999	419.76923	1501.855	12435.428	-502.1757	419.7647	1501.8491	12592.607	-636.25824	16.881285	34.998367	736.5929	-18.249226	-432.89664	8415.09	7309.277869224548
64	-71.62511	469.22174	85.06417	-3728.4084	1606.9733	74.007416	1718.5824	1495.7006	16.839418	24.090452	57.69129	-10.490279	1555.7449	60.64066	1701.1912	1502.8058	1627.4407	54.019203	1708.2421	1519.3201	64.96774	1000.0	76.7	1000.0	1000.0	255999	476.8802	1540.398	12870.536	-684.74963	476.91348	1540.4292	13034.557	-716.9524	18.42507	35.7738	769.481	-19.380974	-492.39334	9447.226	7426.3180520534515
65	-55.199932	357.8246	60.596912	-2601.9663	1673.2917	67.572586	1811.3961	1595.8176	-10.92679	9.871348	8.597781	-22.174194	1572.3174	66.23978	1639.9756	1436.881	1618.969	62.900726	1710.492	1491.2577	75.94231	1000.0	60.1	1000.0	1000.0	259999	498.0515	1581.8774	13190.375	-698.5635	498.03976	1581.8242	13337.582	-545.521	17.848114	36.3733	792.11646	-18.503103	-512.23334	9897.941	7543.1129105091095
66	-14.433465	37.706856	60.667873	-243.91934	1747.0537	52.99056	1802.8651	1671.3657	-7.8605638	27.834845	34.29159	-50.246845	1568.5012	45.42707	1617.985	1506.6704	1705.9324	66.28116	1869.073	1646.3138	66.01667	1000.0	77.4	1000.0	1000.0	263999	495.72604	1622.0729	13360.229	-637.8074	495.7216	1622.1149	13429.904	-583.40607	18.23095	39.003296	797.27594	-18.747677	-509.09018	8876.981	7660.316375732422
67	-106.36821	692.7864	42.7371	-5241.571	1604.7955	41.247334	1699.7898	1519.737	21.410046	29.619074	92.53025	-27.907848	1514.9286	60.3035	1600.3677	1390.8121	1630.2574	47.331673	1704.6815	1584.6445	72.94643	1000.0	69.7	1000.0	1000.0	267999	485.7611	1665.5522	13484.941	-794.1459	485.7839	1665.4757	13504.412	-695.6131	18.127085	40.335533	817.0841	-18.753078	-497.87006	11200.058	7776.642841100693
68	22.10191	238.93965	1719.5486	-63.73558	1677.5457	73.69538	1760.4768	1555.6464	-8.604742	20.689629	32.160255	-42.895763	1516.8682	42.306133	1604.3108	1489.7034	1698.3323	77.49265	1819.1925	1540.4528	76.63461	1000.0	80.4	1000.0	1000.0	271999	482.175	1678.8949	13632.444	-791.65607	482.19675	1678.9297	13521.979	-679.6748	17.727829	41.14441	890.9474	-20.62612	-495.14844	10904.723	7893.482775688171
69	-3.8279688	22.392172	66.3735	-60.683563	1615.9583	27.95233	1682.6786	1584.8185	3.1090748	15.160451	38.347248	-19.038622	1538.466	72.24906	1627.5365	1415.0371	1670.386	53.219067	1747.5789	1608.2438	78.64706	1000.0	69.2	1000.0	1000.0	275999	491.56427	1688.457	13883.382	-991.4917	491.54083	1688.4149	13942.15	-852.1892	17.889782	40.379093	964.16254	-22.458803	-505.1837	11432.221	8010.052038192749
70	9.194544	107.66677	827.7594	-68.13092	1717.0579	75.31818	1798.645	1593.127	16.343029	18.059402	44.285633	-12.498007	1509.844	79.66363	1658.0482	1362.744	1726.8606	65.125694	1804.1799	1596.4108	64.13115	1000.0	80.6	1000.0	1000.0	279999	495.03888	1744.1119	14794.442	-955.45984	495.02032	1744.1119	14922.772	-799.1486	17.09918	40.480534	849.9497	-20.574112	-508.21564	11168.368	8127.319432973862
71	-11.196719	22.937965	51.21327	-91.457275	1666.6755	85.99906	1834.4471	1506.3712	10.61973	21.037851	45.971195	-20.390476	1552.5869	62.751583	1702.3046	1491.3097	1674.3356	65.96832	1740.1073	1510.1193	64.87302	1000.0	63.9	1000.0	1000.0	283999	475.1514	1807.9084	15251.37	-1124.5332	475.1738	1807.8794	15255.125	-1214.1528	16.666943	43.02835	903.61945	-18.888138	-486.5203	11928.576	8243.57254934311
72	-81.986595	488.16406	26.77412	-3890.7842	1630.0691	85.03506	1826.9347	1520.419	-6.0356283	14.03625	15.941267	-33.37265	1535.1252	67.215164	1600.4531	1384.8097	1692.515	90.73157	1821.6641	1499.891	64.435486	1000.0	66.5	1000.0	1000.0	287999	470.73093	1871.2482	15542.054	-953.68835	470.7398	1871.2588	15282.841	-872.2183	16.4582	44.36568	940.32104	-18.639313	-480.83426	12307.832	8360.875769376755
73	-78.049	386.28284	48.302357	-3161.7195	1635.0226	77.857796	1764.4215	1479.0836	-5.6319757	22.679333	43.707703	-26.26379	1520.6917	62.804348	1621.5491	1421.03	1710.1755	50.57783	1779.0354	1659.9169	61.73846	1000.0	61.8	1000.0	1000.0	291999	462.543	1914.0961	15654.853	-927.5163	462.5688	1914.068	15341.209	-1050.1954	15.901322	46.109165	959.4914	-18.78972	-472.85788	13215.328	8478.370188474655
74	-58.586376	260.42792	31.710777	-2351.9915	1662.5244	60.127403	1779.4655	1577.7555	-21.158535	15.918824	1.7420619	-55.268158	1506.1238	113.698875	1693.3192	1287.0015	1714.6272	80.140785	1885.4509	1578.5428	50.189873	1000.0	60.0	1000.0	1000.0	295999	478.36536	2005.3015	16231.254	-1078.2543	478.38196	2005.317	16207.071	-1174.448	16.466291	46.926495	963.48615	-21.795528	-489.03955	13979.038	8595.68075799942
75	-30.03038	35.09016	21.51124	-235.48698	1715.2344	49.49133	1799.4829	1666.8088	-7.784655	29.5882	30.860966	-79.13768	1563.2418	41.31156	1650.4922	1533.009	1764.5625	56.27748	1872.5952	1678.7288	62.107693	1000.0	58.6	1000.0	1000.0	299999	479.69992	2060.4675	16777.54	-1356.172	479.7297	2060.436	16601.883	-1079.5989	15.579448	45.365784	1035.086	-19.776836	-490.77347	13484.252	8709.085544347763
76	-20.695515	33.519844	30.636385	-200.90645	1603.7074	70.501915	1669.7664	1442.9218	0.09872212	19.59487	34.124706	-30.90822	1520.865	62.135605	1597.8414	1394.2786	1575.5027	63.10957	1664.3557	1448.99	62.265625	1000.0	49.7	1000.0	1000.0	303999	570.7291	2132.0713	17121.793	-993.1971	570.73486	2132.0042	17027.088	-1086.3367	20.108093	46.289326	1013.5904	-18.337044	-593.712	16640.818	8821.752036571503
77	-39.65865	368.35068	44.637962	-3028.3647	1625.4392	46.30486	1679.344	1559.6394	-18.003376	21.491203	10.496593	-57.88001	1471.8274	59.651386	1558.2045	1350.1936	1611.7312	103.62953	1761.8141	1451.9865	59.014927	1000.0	57.0	1000.0	1000.0	307999	827.6859	2174.6672	17664.646	-1219.3389	827.5541	2174.667	17224.799	-1236.1031	27.352236	46.757076	1038.7977	-17.958397	-863.1886	20247.32	8935.208344459534
78	-53.451332	59.891033	29.4749	-438.4688	1692.6514	74.54446	1831.7444	1548.6432	-70.15525	22.257196	-27.230875	-114.97018	1601.0259	99.97443	1773.3783	1466.6758	1706.5115	51.56531	1766.5087	1637.9725	67.71667	1000.0	60.3	1000.0	1000.0	311999	929.51746	2258.7864	18086.3	-1030.0258	929.53687	2258.739	17906.59	-1125.645	28.21375	47.774624	1284.56	-19.385857	-959.98865	21369.256	9048.3761074543
79	-86.0347	361.07404	41.659786	-2801.8984	1662.4594	61.2104	1781.5691	1575.8633	-23.432898	13.699128	-8.440724	-46.47131	1615.7217	64.357056	1745.2115	1541.5834	1604.2883	75.51654	1787.1332	1482.6951	68.034485	1000.0	55.3	1000.0	1000.0	315999	886.4675	2381.5642	18980.586	-861.81445	886.47034	2381.564	18954.469	-923.666	27.041498	49.51634	1092.8468	-14.425898	-911.84265	20757.096	9160.931869745255
80	-76.14642	353.7085	24.617237	-2519.825	1670.6643	44.566025	1742.5309	1640.348	-19.947523	17.37055	15.744593	-46.520737	1462.4857	103.67394	1620.6259	1304.0295	1691.3083	67.16095	1840.3153	1633.6512	81.4898	1000.0	70.6	1000.0	1000.0	319999	840.8762	2537.5706	19566.604	-835.9253	840.8434	2537.5798	19327.338	-926.78094	25.45454	50.3616	1217.1667	-16.162418	-862.26514	23092.693	9274.41396021843
81	-21.160429	26.891108	25.708382	-93.659645	1678.4641	66.32421	1837.3982	1634.54	-23.575169	17.388535	5.993335	-51.77199	1596.8416	71.24376	1691.9061	1485.4557	1673.7197	79.42428	1825.5927	1535.2478	64.58064	1000.0	73.9	1000.0	1000.0	323999	772.783	2590.8171	19797.1	-999.5444	772.8292	2590.699	19408.686	-1022.46564	24.177698	51.022346	1218.7957	-17.574915	-791.87775	23183.297	9387.403446674347
82	-141.69958	867.1488	33.661755	-6685.9375	1689.3962	40.24837	1772.899	1657.3735	-20.869562	21.61193	22.926254	-46.7369	1514.0211	77.48449	1687.0377	1380.7703	1719.9512	50.801563	1777.0459	1665.1923	69.155174	1000.0	78.1	1000.0	1000.0	327999	759.6811	2680.1694	20072.969	-1269.4976	759.7149	2680.1257	20262.766	-1325.4026	25.026184	56.069344	1464.541	-16.206017	-778.4809	29395.004	9501.687962293625
83	-68.181915	350.1857	20.649199	-2794.5278	1606.0477	86.26429	1717.3125	1407.7083	-34.53252	22.979881	26.19959	-56.344288	1506.1763	77.60231	1708.8373	1399.0381	1719.9133	69.23077	1831.2416	1622.8717	64.90323	1000.0	69.6	1000.0	1000.0	331999	747.00885	2719.2454	20946.04	-1058.5725	747.0002	2719.1514	20768.152	-1134.0618	24.033592	58.940582	1347.625	-16.153505	-763.5884	25100.525	9615.920507669449
84	-20.476274	29.664875	56.868843	-130.51889	1711.2985	68.010925	1866.2041	1639.4188	9.081116	20.49241	33.86581	-38.952244	1537.3024	78.574844	1699.0712	1403.1669	1669.793	95.908615	1848.2637	1517.7156	59.895523	1000.0	63.3	1000.0	1000.0	335999	711.5644	2752.031	21464.137	-946.42584	711.62085	2752.015	21716.088	-1144.9904	21.89869	57.717968	1369.918	-17.323961	-727.67395	24177.686	9729.151903152466
85	-10.022776	40.114048	63.243446	-229.89949	1671.8489	48.22035	1778.6138	1567.1965	-15.481265	21.374956	17.537352	-58.150703	1457.472	62.81781	1556.4469	1324.9868	1710.9076	96.07167	1868.8994	1568.6532	62.671875	1000.0	68.0	1000.0	1000.0	339999	707.9606	2839.6565	22334.365	-1418.8087	708.0201	2839.6208	22294.53	-829.11383	21.33642	57.22678	1366.6943	-16.43148	-723.5192	25946.63	9842.613438606262
86	-35.82937	36.736282	45.077484	-146.8013	1580.6824	71.24035	1648.9773	1417.3483	-8.990862	14.772568	21.921318	-30.999094	1512.1326	78.90163	1684.5754	1382.3099	1573.7354	74.14004	1732.7914	1449.1201	69.625	1000.0	71.6	1000.0	1000.0	343999	720.78687	2897.9602	22671.47	-1235.3455	720.7708	2897.9355	22661.781	-1410.2948	22.244175	61.340042	1370.2473	-15.521652	-737.42126	26279.693	9955.058924674988
87	-110.06702	636.1561	49.53651	-4989.4565	1664.7777	75.769356	1832.7009	1539.2025	-12.51465	29.300623	20.596992	-61.66489	1487.237	50.88616	1543.5176	1428.1205	1677.2236	51.199398	1743.2612	1618.801	68.0	1000.0	65.3	1000.0	1000.0	347999	758.77686	2945.5042	23521.258	-1416.618	758.7263	2945.6077	23423.56	-1361.1115	23.633085	60.600742	1472.9224	-18.633657	-779.56714	29881.787	10068.108695268631
88	40.98854	245.99467	1813.1165	-90.56556	1676.4297	50.67648	1727.6362	1608.1779	10.112025	26.397543	37.543537	-44.19558	1512.7733	41.329605	1597.9463	1482.5559	1686.2299	53.105774	1741.983	1617.2128	73.25926	1000.0	55.9	1000.0	1000.0	351999	896.12463	3077.451	24193.107	-1292.1146	896.0752	3077.5315	24220.084	-1212.9877	26.47994	59.423218	1473.8557	-16.048004	-923.44165	32368.111	10179.740721464157
89	-41.791676	422.01886	58.05563	-3332.577	1515.1626	92.61667	1658.3431	1447.924	8.746494	23.686956	38.7675	-25.272741	1444.4141	44.12327	1515.0585	1407.7296	1535.8438	85.19359	1656.8514	1361.4363	64.80645	1000.0	73.3	1000.0	1000.0	355999	1074.0333	3113.9688	25157.148	-1323.0964	1073.9661	3113.9897	24855.992	-1162.1034	30.439184	59.297134	1586.5012	-15.400496	-1119.2107	44040.625	10292.614495515823
90	-41.28364	276.83463	42.143208	-2048.679	1583.6243	61.922924	1663.2643	1452.2494	15.748182	30.417233	50.477215	-34.339993	1520.7166	65.15132	1671.8118	1457.4297	1601.2465	51.57702	1674.64	1552.0419	74.85185	1000.0	68.5	1000.0	1000.0	359999	1574.3976	3118.2722	25188.553	-797.4046	1574.0403	3118.437	25136.527	-1018.1792	38.010666	57.930115	1454.3354	-11.544258	-1649.5928	54633.207	10406.879957914352
91	-12.74678	35.921577	86.9829	-228.21942	1655.032	47.22399	1717.2665	1581.4149	2.1904778	25.94709	50.665585	-51.400806	1516.9592	77.71402	1673.9902	1381.1007	1649.5553	70.06207	1816.1715	1571.8799	60.303032	1000.0	74.8	1000.0	1000.0	363999	1761.3872	3149.3916	25457.361	-1043.1757	1761.2139	3149.4333	25574.676	-923.53357	37.785866	59.3866	1286.2554	-11.455719	-1822.2201	54385.08	10520.787643671036
92	-28.138712	37.919342	67.72941	-231.54291	1562.081	75.14065	1665.1273	1442.1959	-34.673454	6.74211	-24.741592	-45.47274	1535.2104	47.96704	1592.5565	1481.216	1602.8209	44.874535	1669.513	1544.884	66.583336	1000.0	63.3	1000.0	1000.0	367999	1599.1909	3145.8967	25556.73	-1257.2476	1599.0952	3146.0242	26000.828	-1523.235	35.984165	58.332436	1400.9249	-10.725666	-1649.151	51955.27	10633.62326169014
93	-109.60608	566.70026	31.672983	-4152.7173	1636.4412	70.55372	1728.0464	1482.1132	-23.961605	23.970636	18.81035	-55.77407	1549.3806	69.99266	1601.4596	1379.2372	1605.7189	39.54177	1685.0256	1564.0277	77.01923	1000.0	64.1	1000.0	1000.0	371999	1479.5736	3203.3613	25850.148	-1291.1991	1479.601	3203.3308	26184.885	-1367.0017	34.66553	59.424126	1301.2018	-15.97155	-1522.0784	47618.67	10748.212226390839
94	6.758574	315.09116	2378.0225	-99.59377	1594.671	39.423714	1687.143	1561.5769	-37.810703	11.902255	-21.686848	-54.613895	1487.232	50.617058	1578.0023	1435.2343	1629.6667	43.741478	1684.0262	1577.9264	68.965515	1000.0	53.4	1000.0	1000.0	375999	1337.8572	3263.766	25552.424	-1180.304	1337.9126	3263.9775	25503.93	-1293.7625	33.28183	60.019012	1374.6562	-15.232887	-1372.6332	48780.938	10861.116711854935
95	-36.922596	32.520164	43.876892	-103.37122	1539.6136	66.14594	1702.8837	1493.4131	-27.021353	25.099493	12.8912945	-63.016506	1474.9008	102.08186	1626.5337	1339.0563	1557.3821	49.88761	1619.8458	1503.1558	67.61017	1000.0	71.9	1000.0	1000.0	379999	1179.899	3238.1636	25378.68	-1150.6208	1179.8401	3238.122	25106.334	-1065.7366	32.46705	62.41949	1438.8794	-13.120562	-1210.8384	38682.715	10975.110991477966
96	-39.26743	36.943237	19.867697	-236.77495	1486.8342	54.441822	1610.2834	1401.5001	-27.542206	20.909138	-1.1232147	-72.853134	1522.6082	78.95226	1678.7001	1397.1144	1597.5035	77.72829	1696.4633	1488.0353	64.435486	1000.0	73.3	1000.0	1000.0	383999	1080.3904	3251.5671	25475.31	-1411.6887	1080.4165	3251.4636	25428.912	-1230.5493	31.108583	59.663322	1306.0289	-13.319609	-1107.5615	37356.043	11088.037131786346
97	-34.643776	33.14143	38.53147	-109.822334	1566.9387	63.009144	1619.7867	1426.6709	-11.053153	17.53014	21.449621	-31.43176	1427.969	44.037533	1518.9156	1325.2522	1577.4983	62.773827	1705.942	1498.318	68.93104	1000.0	79.7	1000.0	1000.0	387999	994.4487	3217.5022	26010.855	-1280.1832	994.49554	3217.5916	25455.93	-1279.6768	29.783407	59.354103	1552.0414	-12.476667	-1018.76886	36404.64	11201.722215890884
98	-36.56361	32.762363	28.219372	-109.39246	1759.7136	66.20448	1863.569	1659.1653	-22.932356	22.73808	0.8091879	-74.83666	1529.8429	63.68242	1702.2446	1490.6534	1698.1888	61.059875	1764.0027	1622.5835	67.91525	1000.0	73.9	1000.0	1000.0	391999	952.61017	3240.0425	25555.023	-1207.0024	952.65625	3239.9639	25348.18	-1208.7065	28.878702	63.438942	1580.573	-12.627261	-975.7022	39825.312	11315.168184280396
99	-30.96214	29.424906	37.54907	-112.87942	1524.3613	48.879753	1594.4791	1476.3188	-18.652737	16.853485	6.27047	-43.2816	1475.7576	61.636986	1541.4027	1333.0304	1512.3019	46.399952	1587.5792	1474.5443	63.539684	1000.0	71.2	1000.0	1000.0	395999	910.04706	3280.6992	25571.193	-1280.3759	910.04474	3280.7861	25924.066	-1259.9591	27.335508	62.843666	1655.3239	-17.70309	-931.2651	38430.062	11428.777731657028
100	-38.09346	27.55094	25.575027	-116.0193	1578.0442	64.84355	1655.386	1443.8553	-4.121747	15.3626995	12.247242	-37.261497	1525.0327	94.41345	1642.5974	1395.5485	1599.5673	93.624535	1753.476	1451.2153	61.5625	1000.0	69.6	1000.0	1000.0	399999	903.42413	3370.7563	26761.875	-1142.5729	903.47095	3370.759	26426.725	-969.65283	27.268375	67.48628	1797.119	-17.682299	-924.012	38140.137	11540.836309432983
